Image ID,Penultimate_Output,GT_Value
03004__00046,"[array([[1.5162235, 2.0796945, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00047,"[array([[1.5964056, 2.341033 , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00048,"[array([[1.2580873, 1.3448045, 0.569389 , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00049,"[array([[1.1307551 , 0.8476286 , 0.23570713, 0.        ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00050,"[array([[1.5999715, 1.2193308, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00051,"[array([[1.7593368, 1.0852951, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00052,"[array([[1.8481086, 1.440789 , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00053,"[array([[1.8028651, 0.4640481, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00054,"[array([[1.7183747, 0.8992362, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00055,"[array([[1.8179879, 1.2965977, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00056,"[array([[1.6627477, 1.128315 , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00057,"[array([[1.8464768, 0.9404019, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00058,"[array([[1.7364283, 0.8726604, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00059,"[array([[1.7615262, 1.1448967, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00060,"[array([[1.8053317, 0.8224157, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00061,"[array([[1.8254362, 1.4936024, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00062,"[array([[1.7831106, 1.4928145, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.08278227, -5.017477  ]], dtype=float32)]"
03004__00063,"[array([[1.8795027, 2.5991344, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00064,"[array([[1.8605132, 2.4138331, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00065,"[array([[1.8597299, 1.7983685, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00066,"[array([[1.885743 , 1.8022285, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00067,"[array([[1.8223504, 2.8574805, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00068,"[array([[1.7824996, 2.2461882, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00069,"[array([[1.813836, 2.508628, 0.      , 0.      ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00070,"[array([[1.4822552, 2.2425227, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00071,"[array([[1.8561467, 1.7168434, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00072,"[array([[1.8312348, 1.8400995, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00073,"[array([[1.8461552, 1.760667 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00074,"[array([[1.7230055, 1.7818779, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00075,"[array([[1.7304444, 3.384495 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00076,"[array([[1.3292738 , 3.2122655 , 0.34008816, 0.        ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00077,"[array([[1.8220873, 3.6903586, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00078,"[array([[1.5733325, 2.9515429, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00080,"[array([[1.5190207 , 3.1478822 , 0.01174888, 0.        ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
03004__00091,"[array([[1.3654978 , 1.7912581 , 0.07474819, 0.        ]], dtype=float32)]","[array([[ 0.62818724, -6.8681116 ]], dtype=float32)]"
03004__00092,"[array([[1.1483797, 1.0382799, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.62818724, -6.8681116 ]], dtype=float32)]"
03004__00093,"[array([[1.536128 , 1.4869883, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.62818724, -6.8681116 ]], dtype=float32)]"
03004__00094,"[array([[1.3438485 , 1.4949179 , 0.00839332, 0.        ]], dtype=float32)]","[array([[ 0.62818724, -6.8681116 ]], dtype=float32)]"
03004__00095,"[array([[1.6236985, 1.4841869, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.62818724, -6.8681116 ]], dtype=float32)]"
03004__00096,"[array([[1.1321595, 1.6441969, 0.4407436, 0.       ]], dtype=float32)]","[array([[ 0.62818724, -6.8681116 ]], dtype=float32)]"
03004__00097,"[array([[1.0244234 , 1.2702084 , 0.39963147, 0.        ]], dtype=float32)]","[array([[ 0.62818724, -6.8681116 ]], dtype=float32)]"
03004__00098,"[array([[1.6180675, 1.2465148, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.62818724, -6.8681116 ]], dtype=float32)]"
03004__00099,"[array([[1.4350021, 1.3232642, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00100,"[array([[1.1522878 , 1.6248885 , 0.48528394, 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00101,"[array([[1.4144435, 1.3171294, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00105,"[array([[1.4927473 , 0.30793983, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00106,"[array([[0.7559551 , 0.49911368, 0.41336414, 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00107,"[array([[1.0618541, 1.1967968, 0.2693874, 0.       ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00108,"[array([[0.59191656, 0.9436142 , 0.56857574, 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00109,"[array([[1.3809845 , 1.0679495 , 0.13026616, 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00110,"[array([[0.9463892, 0.6549375, 0.4066325, 0.       ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00111,"[array([[0.92737424, 0.97390985, 0.40360716, 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00112,"[array([[0.43032813, 0.85949045, 0.60148954, 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00113,"[array([[0.70194936, 0.49996567, 0.43790886, 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00114,"[array([[0.67895854, 1.0184022 , 0.5164381 , 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00115,"[array([[0.97764075, 1.6881824 , 0.78348005, 0.        ]], dtype=float32)]","[array([[ 3.1829865, -5.4724073]], dtype=float32)]"
03004__00116,"[array([[0.78848517, 0.        , 0.45509395, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00117,"[array([[0.68970335, 0.        , 0.71571517, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00118,"[array([[0.89231944, 0.        , 0.43159363, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00119,"[array([[0.7901379 , 0.        , 0.60523057, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00120,"[array([[0.7012456, 0.       , 0.7194309, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00121,"[array([[0.9670297, 0.       , 0.57707  , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00122,"[array([[1.0690534 , 0.        , 0.60997653, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00123,"[array([[0.7050211 , 0.        , 0.96201766, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00124,"[array([[0.72075254, 0.        , 0.8864846 , 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00125,"[array([[0.7599252, 0.       , 0.6528362, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00126,"[array([[0.7216607 , 0.        , 0.62827146, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00127,"[array([[0.5156091, 0.       , 0.5922245, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00128,"[array([[0.63698673, 0.        , 0.57984877, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00129,"[array([[0.6320179, 0.       , 0.7063453, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00130,"[array([[0.7613089, 0.       , 0.5031518, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00131,"[array([[0.7301186, 0.       , 0.2905245, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00132,"[array([[1.1171489, 1.888283 , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
03004__00133,"[array([[1.210609  , 0.1554181 , 0.23540619, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00134,"[array([[1.3888803, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00135,"[array([[1.2488116 , 0.07815158, 0.01111957, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00136,"[array([[1.4635779 , 0.20880294, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00137,"[array([[1.375553 , 0.4492678, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00138,"[array([[1.5757488, 0.5608719, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00139,"[array([[1.238976  , 0.        , 0.24101004, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00140,"[array([[1.1392167 , 0.2515933 , 0.43016884, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00141,"[array([[1.1927369 , 0.2948811 , 0.40747145, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00142,"[array([[1.153979  , 0.36003357, 0.4227614 , 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00143,"[array([[1.0540392 , 0.03202701, 0.32427797, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00144,"[array([[1.7918222, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00145,"[array([[1.0249863 , 0.13342845, 0.46522167, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00146,"[array([[1.3006973 , 0.        , 0.13815168, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00147,"[array([[1.2450254 , 0.17712313, 0.18774319, 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00148,"[array([[1.0416963 , 0.41004544, 0.3755199 , 0.        ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00149,"[array([[1.7971139, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.18543762, -3.1221616 ]], dtype=float32)]"
03004__00150,"[array([[0.9737936, 2.8328578, 0.4996415, 0.       ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00151,"[array([[0.6195423, 2.9561224, 0.5151601, 0.       ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00152,"[array([[0.75566065, 2.467224  , 0.3262684 , 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00153,"[array([[1.0592564 , 1.8523614 , 0.00762179, 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00154,"[array([[0.8580896 , 2.87891   , 0.29779086, 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00155,"[array([[1.1711352 , 2.58435   , 0.27243122, 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00156,"[array([[0.7680244, 2.9969156, 0.6381562, 0.       ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00157,"[array([[0.51510626, 2.8291783 , 0.6812062 , 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00158,"[array([[0.53269625, 3.2029145 , 0.67132986, 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00159,"[array([[0.6241648, 2.9800024, 0.7213397, 0.       ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00160,"[array([[0.7249054 , 2.9621482 , 0.83889997, 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00161,"[array([[0.90233713, 2.80893   , 0.58040094, 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00162,"[array([[0.92047393, 2.8016057 , 0.7259027 , 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00163,"[array([[0.93683916, 2.9505482 , 0.70056486, 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00164,"[array([[0.96700156, 2.9538615 , 0.7260071 , 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00165,"[array([[0.6690192 , 3.0082219 , 0.65490603, 0.        ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00166,"[array([[0.718715 , 2.9050956, 0.6295842, 0.       ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00167,"[array([[0.888051 , 2.8562114, 0.6365037, 0.       ]], dtype=float32)]","[array([[  3.365   , -10.584012]], dtype=float32)]"
03004__00168,"[array([[1.2179998, 3.1236966, 0.4579517, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00169,"[array([[1.5294645, 3.328784 , 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00170,"[array([[0.9567416, 2.7159843, 0.5358218, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00171,"[array([[1.265816 , 3.2436562, 0.5958016, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00172,"[array([[1.2680093 , 3.2566023 , 0.40978023, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00173,"[array([[1.0607666, 3.0559936, 0.6144427, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00174,"[array([[1.2383463 , 2.8803384 , 0.31081328, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00175,"[array([[0.96436685, 2.5433726 , 0.4392105 , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00176,"[array([[0.8708446 , 2.3952792 , 0.25810757, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00177,"[array([[1.1696756, 3.0296297, 0.6301385, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00178,"[array([[1.0306951, 2.5896158, 0.8109516, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00179,"[array([[0.87280154, 2.6434875 , 0.7080015 , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00180,"[array([[1.0827031 , 2.573712  , 0.44415274, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00181,"[array([[1.0206304, 2.7323513, 0.6192136, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00182,"[array([[0.91719186, 2.6692052 , 0.55799246, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00183,"[array([[1.2483594, 3.3376632, 0.5085064, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00184,"[array([[1.4029813 , 3.5159864 , 0.48559794, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
03004__00185,"[array([[1.8101921, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00186,"[array([[1.6049622, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00187,"[array([[1.6940048, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00188,"[array([[1.3304507 , 0.        , 0.05510885, 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00189,"[array([[1.1667624 , 0.        , 0.36988482, 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00190,"[array([[1.7391859, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00191,"[array([[1.2166142 , 2.2637987 , 0.29420152, 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00192,"[array([[1.5228889, 2.3126898, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00193,"[array([[1.2052212, 2.1707606, 0.214115 , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00194,"[array([[1.5729965, 2.0675962, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00195,"[array([[1.2595979, 1.9905443, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00196,"[array([[1.2362471, 2.8598208, 0.3441445, 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00197,"[array([[1.7532042, 2.328743 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00198,"[array([[0.9426584, 2.3536325, 0.6123321, 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00199,"[array([[1.2103008 , 2.0201516 , 0.21362814, 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00200,"[array([[1.3168414, 1.9440544, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00201,"[array([[1.0902841, 2.86401  , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00202,"[array([[1.2154318, 1.7275541, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
03004__00203,"[array([[0.6257977, 2.5066342, 0.7054442, 0.       ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00204,"[array([[0.67249686, 2.7815175 , 0.9729065 , 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00205,"[array([[0.8885665 , 2.26613   , 0.44101426, 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00206,"[array([[0.8226158 , 2.269286  , 0.60734403, 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00207,"[array([[0.8195225 , 2.4667234 , 0.68390954, 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00208,"[array([[1.1488094, 2.632564 , 0.       , 0.       ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00209,"[array([[1.1079458, 1.7597845, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00210,"[array([[1.1627911, 1.8447831, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00211,"[array([[1.3293396, 2.5279648, 0.       , 0.       ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00212,"[array([[1.084003  , 3.1392076 , 0.39686134, 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00213,"[array([[0.8551762, 3.036479 , 0.7279631, 0.       ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00214,"[array([[1.0691864 , 2.4120207 , 0.19920796, 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00215,"[array([[0.79741985, 2.807674  , 0.7289957 , 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00216,"[array([[0.7045616 , 3.1270237 , 0.94397616, 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00217,"[array([[0.79453033, 2.7127926 , 0.7224959 , 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00218,"[array([[0.494511  , 2.6176484 , 0.90112805, 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
03004__00219,"[array([[0.44082093, 2.972088  , 1.0385569 , 0.        ]], dtype=float32)]","[array([[ 3.349341, -9.419441]], dtype=float32)]"
