Image ID,Penultimate_Output,GT_Value
01816__00027,"[array([[0.36734736, 1.825423  , 0.7413534 , 0.        ]], dtype=float32)]","[array([[ 3.0717115, -5.0666122]], dtype=float32)]"
01816__00028,"[array([[0.05156076, 1.5757779 , 0.7240833 , 0.        ]], dtype=float32)]","[array([[ 3.0717115, -5.0666122]], dtype=float32)]"
01816__00029,"[array([[0.5047031, 0.9675183, 0.7285594, 0.       ]], dtype=float32)]","[array([[ 3.0717115, -5.0666122]], dtype=float32)]"
01816__00030,"[array([[0.27131295, 1.3846319 , 0.7997937 , 0.        ]], dtype=float32)]","[array([[ 3.0717115, -5.0666122]], dtype=float32)]"
01816__00031,"[array([[0.38675117, 0.9520123 , 0.77457166, 0.        ]], dtype=float32)]","[array([[ 3.0717115, -5.0666122]], dtype=float32)]"
01816__00032,"[array([[0.20238805, 1.8945451 , 0.7844342 , 0.        ]], dtype=float32)]","[array([[ 3.0717115, -5.0666122]], dtype=float32)]"
01816__00033,"[array([[0.40746295, 2.1554055 , 0.36992207, 0.        ]], dtype=float32)]","[array([[ 3.0717115, -5.0666122]], dtype=float32)]"
01816__00034,"[array([[1.4904771, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00035,"[array([[1.431904, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00036,"[array([[1.7846354 , 0.12696207, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00037,"[array([[1.9434081, 0.3123275, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00038,"[array([[1.5943108, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00039,"[array([[1.6642406, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00040,"[array([[1.2763891, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00041,"[array([[1.9049853, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00042,"[array([[1.8827758 , 0.07142591, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00043,"[array([[1.5066001, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00044,"[array([[1.3779128 , 0.08440495, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00045,"[array([[1.3097751, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00046,"[array([[1.7667611, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00047,"[array([[1.6799413, 0.2575652, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00048,"[array([[1.1633362 , 0.00182331, 0.08154663, 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00049,"[array([[1.6503954 , 0.22480279, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00050,"[array([[1.5541977, 0.2451356, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01816__00051,"[array([[1.2018874, 2.7445374, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00052,"[array([[1.5245112, 3.0240827, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00053,"[array([[1.1277001 , 3.0559049 , 0.24091378, 0.        ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00054,"[array([[1.1503251 , 2.8030486 , 0.09849593, 0.        ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00055,"[array([[1.7038562, 2.7105913, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00056,"[array([[1.253973, 3.096894, 0.      , 0.      ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00057,"[array([[1.2913839, 2.8920877, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00058,"[array([[1.2821425, 2.75754  , 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00059,"[array([[1.1766133 , 3.123912  , 0.10465398, 0.        ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00060,"[array([[1.5677546, 2.8657045, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00061,"[array([[1.2597446, 3.1423886, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00062,"[array([[1.6437292, 3.017131 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00063,"[array([[1.8237613, 2.9115963, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00064,"[array([[1.0752034, 3.0219998, 0.0977726, 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00065,"[array([[1.2674222, 3.0020113, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00066,"[array([[1.1057131 , 3.2927148 , 0.24946418, 0.        ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00067,"[array([[1.6108555, 2.9109635, 0.       , 0.       ]], dtype=float32)]","[array([[-1.0620005, -8.682828 ]], dtype=float32)]"
01816__00068,"[array([[0.43173695, 0.60119164, 0.65444934, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00069,"[array([[0.4159448, 0.3980425, 0.7443569, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00070,"[array([[0.44181764, 0.5330646 , 0.67944455, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00071,"[array([[0.47014415, 0.7503393 , 0.6846765 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00072,"[array([[0.35070062, 0.7880802 , 0.6801759 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00073,"[array([[0.54871726, 0.84938776, 0.6569909 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00074,"[array([[0.71955967, 1.2038102 , 0.5165371 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00075,"[array([[0.5234761, 1.2166617, 0.4234539, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00076,"[array([[0.5555544, 0.7679858, 0.66852  , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00077,"[array([[0.24907446, 0.52979666, 0.8026452 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00078,"[array([[0.15632522, 0.7233166 , 0.77771366, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00079,"[array([[0.315269  , 0.41006762, 0.68172526, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00080,"[array([[0.36631954, 0.6862064 , 0.640551  , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00081,"[array([[0.43806934, 0.        , 0.67806315, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00082,"[array([[0.4478618 , 0.59861636, 0.6626061 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00083,"[array([[0.4888097 , 0.        , 0.65440917, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00084,"[array([[0.2558596 , 0.6429197 , 0.73386145, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00085,"[array([[0.32354784, 0.7333835 , 0.61773336, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01816__00086,"[array([[1.0270455, 3.4956877, 0.5044764, 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00087,"[array([[1.1157151 , 3.2604291 , 0.07772028, 0.        ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00088,"[array([[1.0464996 , 3.8196623 , 0.33775577, 0.        ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00089,"[array([[1.3966097, 3.426073 , 0.       , 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00090,"[array([[1.0980208, 3.2384174, 0.2024582, 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00091,"[array([[1.4798495, 4.2471876, 0.       , 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00092,"[array([[1.5569308, 4.27913  , 0.       , 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00093,"[array([[0.90546685, 3.511204  , 0.49045262, 0.        ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00094,"[array([[1.1444079 , 3.7061827 , 0.16471243, 0.        ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00095,"[array([[1.2510214, 3.953544 , 0.       , 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00096,"[array([[1.1320091 , 3.927312  , 0.08681804, 0.        ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00097,"[array([[1.1734798, 3.878376 , 0.       , 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00098,"[array([[0.9249776, 3.984136 , 0.435007 , 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00099,"[array([[0.9294306, 3.9670818, 0.4948888, 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00100,"[array([[1.0551732, 4.1082716, 0.2618012, 0.       ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00101,"[array([[1.0956161 , 3.783194  , 0.59712183, 0.        ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00102,"[array([[1.331171, 4.00136 , 0.      , 0.      ]], dtype=float32)]","[array([[ -0.44610414, -10.532981  ]], dtype=float32)]"
01816__00103,"[array([[1.1554726, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00104,"[array([[0.7793867 , 0.        , 0.74946916, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00105,"[array([[1.1064146 , 0.        , 0.07623649, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00106,"[array([[0.72140235, 0.        , 0.562659  , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00107,"[array([[0.9575646, 0.       , 0.3088381, 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00108,"[array([[0.9555255 , 0.        , 0.44759992, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00109,"[array([[0.6615738 , 0.        , 0.45767942, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00110,"[array([[0.7679106, 0.       , 0.4441665, 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00111,"[array([[0.96680677, 0.        , 0.45866922, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00112,"[array([[0.99299884, 0.        , 0.4479557 , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00113,"[array([[0.7147122, 0.       , 0.3904315, 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00114,"[array([[0.80976564, 0.        , 0.6410835 , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00115,"[array([[1.1267792, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00116,"[array([[1.0126534, 0.       , 0.4119272, 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00117,"[array([[1.0765115 , 0.        , 0.03518075, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00118,"[array([[0.9421085, 0.       , 0.5101782, 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00119,"[array([[1.0711701 , 0.        , 0.31042102, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
01816__00120,"[array([[0.5501909 , 0.94131625, 0.5854815 , 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00121,"[array([[0.8763599, 0.1799773, 0.5914439, 0.       ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00122,"[array([[0.5362157 , 0.9472461 , 0.67804873, 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00123,"[array([[0.3017757, 0.3611306, 1.0458939, 0.       ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00124,"[array([[0.78596115, 0.        , 0.59988165, 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00125,"[array([[0.8940748 , 0.5148    , 0.66033614, 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00126,"[array([[0.5629094, 1.2890729, 0.5958003, 0.       ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00127,"[array([[0.94521195, 0.28370857, 0.4956297 , 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00128,"[array([[0.64517576, 1.4431099 , 0.55297244, 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00129,"[array([[0.6634155 , 0.31083226, 0.76559937, 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00130,"[array([[0.42630315, 0.        , 0.8437238 , 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00131,"[array([[0.6608434, 1.0200114, 0.5212959, 0.       ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00132,"[array([[0.47558033, 0.10155904, 0.821085  , 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00133,"[array([[0.49641913, 0.51914287, 0.6738477 , 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00134,"[array([[0.56463677, 0.0106709 , 0.74390996, 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00136,"[array([[0.6829457 , 0.        , 0.67694664, 0.        ]], dtype=float32)]","[array([[ 1.7505113, -3.6462278]], dtype=float32)]"
01816__00137,"[array([[0.49900907, 2.0257447 , 0.68228245, 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00138,"[array([[0.6090895, 2.1811373, 0.9624845, 0.       ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00139,"[array([[0.76570266, 2.4783196 , 0.8364819 , 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00140,"[array([[0.6274173, 1.9767826, 0.8499992, 0.       ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00141,"[array([[0.85715026, 2.276495  , 0.7146528 , 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00142,"[array([[0.5094571, 2.5070868, 0.7155354, 0.       ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00143,"[array([[0.477432 , 2.56666  , 0.8027967, 0.       ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00144,"[array([[0.59856486, 2.7026181 , 0.6881591 , 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00145,"[array([[0.7618576, 2.9573698, 0.6245507, 0.       ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00146,"[array([[0.78848994, 2.1238432 , 0.8187525 , 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00147,"[array([[0.88624215, 2.7974112 , 0.6057581 , 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00148,"[array([[0.6462993 , 2.8094954 , 0.75047326, 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00149,"[array([[0.7189916 , 2.7239068 , 0.71568286, 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00150,"[array([[0.6711879 , 2.6969376 , 0.82971966, 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00151,"[array([[0.67303944, 1.7169435 , 0.628114  , 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00152,"[array([[0.6903105 , 2.1047387 , 0.86435807, 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00153,"[array([[0.70571285, 2.23601   , 0.8690269 , 0.        ]], dtype=float32)]","[array([[ 1.4723458, -6.97264  ]], dtype=float32)]"
01816__00154,"[array([[0.69615215, 0.        , 0.3304033 , 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00155,"[array([[0.5694712 , 0.        , 0.44504097, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00156,"[array([[0.98026   , 0.30421674, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00157,"[array([[0.93441874, 0.        , 0.02116528, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00158,"[array([[0.7135277 , 0.        , 0.22561738, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00159,"[array([[0.87592596, 0.19310218, 0.31689522, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00160,"[array([[0.73204863, 0.        , 0.5072056 , 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00161,"[array([[0.5972704, 0.       , 0.3425444, 0.       ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00162,"[array([[0.66514534, 0.        , 0.5554781 , 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00163,"[array([[0.4343946 , 0.        , 0.61157715, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00164,"[array([[0.5728516 , 0.17769831, 0.29306164, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00165,"[array([[0.6524275 , 0.        , 0.49337444, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00166,"[array([[0.5422584 , 0.13293183, 0.52387345, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00167,"[array([[0.69315225, 0.        , 0.3206847 , 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00168,"[array([[0.799395 , 0.       , 0.5462564, 0.       ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00169,"[array([[0.83549166, 0.        , 0.35971716, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00170,"[array([[0.6150927, 0.       , 0.452041 , 0.       ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00171,"[array([[0.55588275, 0.        , 0.45056376, 0.        ]], dtype=float32)]","[array([[ 1.4059253, -1.5680821]], dtype=float32)]"
01816__00172,"[array([[1.1829878 , 3.1550162 , 0.13372955, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00173,"[array([[0.7986466, 3.6812928, 0.7726016, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00174,"[array([[1.0546486, 3.5228   , 0.3498281, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00175,"[array([[0.89517176, 3.6209004 , 0.6217586 , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00176,"[array([[1.0219479 , 3.7484412 , 0.46740165, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00177,"[array([[1.1198453 , 3.2779047 , 0.22069463, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00178,"[array([[0.99047494, 3.647594  , 0.6194252 , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00179,"[array([[0.75813806, 3.4149477 , 0.6226512 , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00180,"[array([[1.2934164 , 3.3392408 , 0.18841487, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00181,"[array([[0.6738809, 3.3464262, 0.8440306, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00182,"[array([[1.0071162 , 3.5388072 , 0.26671717, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00183,"[array([[0.79084796, 3.0511384 , 0.6662077 , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00184,"[array([[0.60101765, 3.1597474 , 0.7786946 , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
01816__00185,"[array([[0.90384847, 3.3123746 , 0.5605824 , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
