Image ID,Penultimate_Output,GT_Value
02015__00020,"[array([[0.9364992 , 0.7380165 , 0.06581232, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00021,"[array([[0.3066255 , 0.00754511, 0.28305534, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00022,"[array([[0.56349915, 0.17765278, 0.01560521, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00023,"[array([[0.85341775, 0.        , 0.11059785, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00024,"[array([[0.7133566 , 0.42550397, 0.30077615, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00025,"[array([[0.6428914 , 0.2604162 , 0.23251078, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00026,"[array([[0.74763167, 0.28376466, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00027,"[array([[0.66679794, 0.        , 0.12486497, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00028,"[array([[0.68564874, 0.        , 0.09084907, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00029,"[array([[0.8494897 , 0.21471101, 0.12717739, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00030,"[array([[0.75757235, 0.11629987, 0.18291992, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00031,"[array([[0.8401932 , 0.22610158, 0.08092266, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00032,"[array([[1.1135547 , 0.17965347, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00033,"[array([[1.4483856, 0.6748599, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
02015__00034,"[array([[0.6744551 , 2.9897232 , 0.21038035, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00035,"[array([[0.97672063, 3.421711  , 0.29009876, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00036,"[array([[1.0852797, 3.141471 , 0.1546818, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00037,"[array([[0.86466646, 3.197777  , 0.16548875, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00038,"[array([[0.8383381, 3.3199074, 0.6813942, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00039,"[array([[1.1101121 , 3.2486134 , 0.16456115, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00040,"[array([[1.1968325, 3.6710317, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00041,"[array([[1.0837936, 3.2909594, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00042,"[array([[1.2242864, 3.4884138, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00043,"[array([[1.1013148 , 3.3297505 , 0.03177908, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00044,"[array([[1.1330543 , 3.2653458 , 0.03701103, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00045,"[array([[1.4860598, 3.1564016, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00046,"[array([[0.94017357, 3.1991487 , 0.31009355, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00047,"[array([[1.2451074, 3.3978243, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00048,"[array([[0.816753 , 3.720731 , 0.4835175, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00049,"[array([[0.75609493, 3.1443148 , 0.713637  , 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02015__00050,"[array([[1.2114288, 1.8873339, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00051,"[array([[0.9540449, 1.5278755, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00052,"[array([[0.9545229, 1.7237947, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00053,"[array([[0.64377904, 2.3576198 , 0.303847  , 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00054,"[array([[0.83275545, 1.9312861 , 0.1424931 , 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00055,"[array([[0.844966  , 1.9711856 , 0.13496375, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00056,"[array([[0.6098376 , 2.091973  , 0.35316792, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00057,"[array([[0.9311963 , 2.1715767 , 0.45599696, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00058,"[array([[0.55474746, 2.304039  , 0.17103547, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00059,"[array([[0.50834286, 1.9966054 , 0.20193264, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00060,"[array([[0.43698514, 1.9971938 , 0.2760534 , 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00061,"[array([[0.46238333, 2.0265956 , 0.35605577, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00062,"[array([[1.4555126, 2.4647431, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00063,"[array([[1.1668799, 1.851213 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00064,"[array([[1.2667522, 1.9040879, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00065,"[array([[0.7820764 , 1.9418943 , 0.27224043, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
02015__00066,"[array([[1.777272, 1.773721, 0.      , 0.      ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00067,"[array([[1.4311839, 1.8307617, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00068,"[array([[1.8143549, 1.7023653, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00069,"[array([[1.3300332, 1.7073523, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00070,"[array([[1.468936  , 1.6879578 , 0.        , 0.12658596]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00071,"[array([[1.694235 , 1.8899664, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00072,"[array([[1.9042908, 1.8568904, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00073,"[array([[1.6830755, 1.4791442, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00074,"[array([[1.7896286, 1.7096982, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00075,"[array([[2.078631 , 1.6380688, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00076,"[array([[2.0296888, 1.8138938, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00077,"[array([[1.6787711, 1.7165263, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00078,"[array([[2.005803 , 1.5854256, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00079,"[array([[1.9745684, 1.864351 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00080,"[array([[1.7402331, 2.0685725, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00081,"[array([[1.8195246, 1.9309058, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02015__00082,"[array([[0.89223146, 3.4776962 , 0.04682517, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00083,"[array([[0.8249603 , 3.4668758 , 0.24494949, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00084,"[array([[1.8647234, 3.3825803, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00085,"[array([[1.4123931, 2.7312071, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00086,"[array([[1.7650818, 3.0610147, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00087,"[array([[1.4067625, 3.1024747, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00088,"[array([[1.1016248 , 2.6815708 , 0.19698033, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00089,"[array([[1.1081932, 3.021225 , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00090,"[array([[0.83957505, 2.776033  , 0.34589812, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00091,"[array([[0.675672  , 2.8682647 , 0.47957584, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00092,"[array([[0.43817055, 2.725037  , 0.67689097, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00093,"[array([[0.36785793, 3.0601206 , 0.5298748 , 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00094,"[array([[0.5621732 , 3.17044   , 0.48462096, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00095,"[array([[0.6630154 , 3.2307022 , 0.44556925, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00096,"[array([[0.90436006, 3.3620195 , 0.25313964, 0.        ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00097,"[array([[1.0347693, 2.99436  , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.5117205, -9.759497 ]], dtype=float32)]"
02015__00098,"[array([[1.3403533, 2.4900217, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00099,"[array([[1.7772382, 2.7451067, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00100,"[array([[1.2388728, 2.6881852, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00101,"[array([[1.4934918, 3.1159987, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00102,"[array([[1.4272549, 2.817883 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00103,"[array([[1.0074615, 2.2700367, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00104,"[array([[1.5093077, 2.5071225, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00105,"[array([[1.5258545, 2.4083657, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00106,"[array([[1.1514136, 2.31702  , 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00107,"[array([[1.6095921, 2.6431742, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00108,"[array([[1.5789646, 2.534874 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00109,"[array([[1.4953111, 2.4344437, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00110,"[array([[1.6063695, 2.4813166, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00111,"[array([[1.4898051, 2.6284184, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00112,"[array([[0.71637154, 2.7794418 , 0.3523706 , 0.        ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00113,"[array([[1.5330708, 2.6261554, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00114,"[array([[1.7290795, 2.6347787, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
02015__00115,"[array([[1.5043622, 3.466865 , 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00116,"[array([[0.8850213 , 3.1766453 , 0.18809551, 0.        ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00117,"[array([[1.619442, 3.386213, 0.      , 0.      ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00118,"[array([[1.5476403, 3.2838464, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00119,"[array([[1.2850457, 3.1082141, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00120,"[array([[1.8523091, 3.1063561, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00121,"[array([[1.250242 , 3.1865642, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00122,"[array([[1.6073909, 3.0974984, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00123,"[array([[1.7433834, 2.952187 , 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00124,"[array([[1.7459041, 2.6008525, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00125,"[array([[1.6325485, 3.2335289, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00126,"[array([[1.6303589, 3.1200392, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00127,"[array([[1.5052992, 2.8990507, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00128,"[array([[1.8794769, 3.2063932, 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00129,"[array([[1.5789332, 3.111609 , 0.       , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
02015__00130,"[array([[0.30522728, 2.800964  , 0.85581374, 0.        ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00131,"[array([[0.2763487, 2.427896 , 0.4798229, 0.       ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00132,"[array([[0.0979749, 2.5397167, 0.716187 , 0.       ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00133,"[array([[0.02784896, 2.9227185 , 0.7007389 , 0.        ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00134,"[array([[0.09234166, 2.8153152 , 0.5859519 , 0.        ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00135,"[array([[0.42483604, 2.330459  , 0.48215893, 0.        ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00136,"[array([[0.5996216, 2.4104443, 0.6542096, 0.       ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00137,"[array([[0.5271633 , 2.4436965 , 0.90717447, 0.        ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00138,"[array([[0.3066461, 2.5057507, 0.633759 , 0.       ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00139,"[array([[0.5846874 , 2.4770179 , 0.80309784, 0.        ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00140,"[array([[0.6411226, 2.9111776, 0.4562799, 0.       ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00141,"[array([[0.7596976 , 2.2795348 , 0.80711675, 0.        ]], dtype=float32)]","[array([[ 2.5472345, -8.3089075]], dtype=float32)]"
02015__00142,"[array([[0.89311945, 2.9634182 , 0.14547852, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00143,"[array([[0.17237353, 0.06357896, 0.572292  , 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00144,"[array([[0.79376733, 0.        , 0.05562356, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00145,"[array([[0.70798177, 0.09255707, 0.06827754, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00146,"[array([[0.2714609, 0.0391444, 0.42287  , 0.       ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00147,"[array([[0.8234362 , 0.29343295, 0.11786881, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00148,"[array([[0.97467613, 0.5488861 , 0.05673736, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00149,"[array([[0.7794569 , 0.07473254, 0.4503961 , 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00150,"[array([[0.3083974 , 0.        , 0.49557373, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00151,"[array([[0.6929464 , 0.27793217, 0.23588136, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00152,"[array([[1.0265052 , 0.2610638 , 0.10048619, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00153,"[array([[0.88919574, 0.        , 0.26473317, 0.        ]], dtype=float32)]","[array([[ 0.8207405, -1.6100801]], dtype=float32)]"
02015__00154,"[array([[0.70291543, 2.4006624 , 0.44939986, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00155,"[array([[0.514174  , 3.248027  , 0.71449447, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00156,"[array([[0.42153835, 2.6763945 , 0.58388305, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00157,"[array([[0.25090027, 2.6921456 , 0.5874456 , 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00158,"[array([[0.52324355, 2.728558  , 0.46656856, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00159,"[array([[0.7747577 , 2.7221837 , 0.46587816, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00160,"[array([[0.92660475, 2.7609234 , 0.1471951 , 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00161,"[array([[0.3158486 , 2.140199  , 0.37757394, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00162,"[array([[0.565468  , 2.5277514 , 0.46566412, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00163,"[array([[0.30423427, 2.8246613 , 0.5930147 , 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00164,"[array([[0.6230585 , 2.9521024 , 0.47060636, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00165,"[array([[0.8058733 , 2.2876005 , 0.24543455, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00166,"[array([[0.8515595, 2.1647172, 0.3232744, 0.       ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00167,"[array([[0.6560694 , 2.4336371 , 0.44054112, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00168,"[array([[0.39037073, 2.6231008 , 0.51839244, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00169,"[array([[0.7675308 , 2.3767116 , 0.03418896, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00170,"[array([[0.8537747 , 1.9910526 , 0.45247397, 0.        ]], dtype=float32)]","[array([[ 1.8134122, -8.985688 ]], dtype=float32)]"
02015__00171,"[array([[0.52573645, 0.906     , 0.5759728 , 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00172,"[array([[0.47049206, 0.93354756, 0.71529686, 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00173,"[array([[0.156793  , 0.47153354, 0.5465497 , 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00174,"[array([[0.29300952, 0.64865726, 0.658085  , 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00175,"[array([[0.49621195, 1.354425  , 0.47395703, 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00176,"[array([[0.6095647 , 1.713182  , 0.49736407, 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00177,"[array([[0.51613927, 1.6118844 , 0.53324044, 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00178,"[array([[0.62109053, 1.4036766 , 0.48934463, 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00179,"[array([[0.48591167, 1.5616447 , 0.567871  , 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00180,"[array([[0.38669384, 1.0975448 , 0.26513037, 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00181,"[array([[0.29784632, 1.5320395 , 0.6300694 , 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00182,"[array([[0.2548257 , 0.97182894, 0.55756724, 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
02015__00183,"[array([[0.33437598, 1.9177645 , 0.6710086 , 0.        ]], dtype=float32)]","[array([[ 2.0715184, -3.3590798]], dtype=float32)]"
