Image ID,Penultimate_Output,GT_Value
01046__00035,"[array([[1.861232 , 2.4773555, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.06001505, -7.3020425 ]], dtype=float32)]"
01046__00036,"[array([[1.6830406, 2.0948682, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.06001505, -7.3020425 ]], dtype=float32)]"
01046__00037,"[array([[1.878052 , 2.3535628, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.06001505, -7.3020425 ]], dtype=float32)]"
01046__00038,"[array([[1.8502632, 2.3433456, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.06001505, -7.3020425 ]], dtype=float32)]"
01046__00039,"[array([[2.2839284, 2.0161135, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00040,"[array([[1.9488628, 1.8370368, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00041,"[array([[1.925424 , 1.9572366, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00042,"[array([[1.8945403, 1.8807689, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00043,"[array([[1.878803 , 1.7466518, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00044,"[array([[2.0446014, 1.6548625, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00045,"[array([[1.9855137, 2.0028172, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00046,"[array([[2.0369363, 1.84127  , 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00047,"[array([[1.9754844, 1.796068 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00048,"[array([[1.9780498, 1.6631193, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00049,"[array([[1.9099019, 1.4531745, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00050,"[array([[2.0535166, 1.7743168, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00051,"[array([[2.071967 , 1.5872891, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00052,"[array([[2.0170357, 1.83187  , 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00053,"[array([[2.2165377, 1.6498184, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00054,"[array([[2.063961, 1.822539, 0.      , 0.      ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00055,"[array([[2.100442 , 1.7284932, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00056,"[array([[2.1814957, 1.855406 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413905, -4.399721  ]], dtype=float32)]"
01046__00057,"[array([[1.3244973, 1.6277881, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00058,"[array([[1.4885621, 1.7894719, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00059,"[array([[0.97948205, 1.9083588 , 0.05381143, 0.        ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00060,"[array([[1.1671197, 2.2601905, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00061,"[array([[1.395271, 2.357934, 0.      , 0.      ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00062,"[array([[1.3990103, 2.123122 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00063,"[array([[1.9226427, 1.7070496, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00064,"[array([[1.6917282, 1.8228464, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00065,"[array([[1.724908 , 1.6011375, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00066,"[array([[1.4076264, 2.457738 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00067,"[array([[1.7802482, 2.6338973, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00068,"[array([[1.47514  , 2.6152425, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00069,"[array([[1.9481114, 2.7724125, 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00070,"[array([[1.7249507, 2.996243 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00071,"[array([[1.7922027, 2.970553 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00072,"[array([[1.9226348, 3.058488 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.8916427, -8.309277 ]], dtype=float32)]"
01046__00073,"[array([[2.195054 , 2.4983656, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00074,"[array([[2.2223837, 2.5277066, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00075,"[array([[2.0132885, 2.1503825, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00076,"[array([[2.092969 , 2.5813153, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00077,"[array([[2.0585406, 2.3159268, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00078,"[array([[2.1471696, 2.4434001, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00079,"[array([[2.1053274, 2.3487654, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00080,"[array([[2.0869105, 2.755621 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00081,"[array([[2.007781, 2.724421, 0.      , 0.      ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00082,"[array([[2.2608213, 2.5137491, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00083,"[array([[1.8985716, 2.9462748, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00084,"[array([[2.2502549, 2.4735792, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00085,"[array([[2.065641, 2.473136, 0.      , 0.      ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00086,"[array([[2.103694 , 2.6444697, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00087,"[array([[1.7330251, 2.2980933, 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00088,"[array([[2.1302164, 2.111774 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00089,"[array([[2.2421384, 2.766472 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.77413267, -7.2928524 ]], dtype=float32)]"
01046__00090,"[array([[1.717372, 2.098058, 0.      , 0.      ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00091,"[array([[1.5723784, 1.7070174, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00092,"[array([[1.5292034, 1.3608441, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00093,"[array([[1.8461994, 1.7546117, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00094,"[array([[1.8041813, 1.4905503, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00095,"[array([[1.6885718, 1.6702334, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00096,"[array([[1.619453 , 1.5627124, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00097,"[array([[1.4293001, 1.8500878, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00098,"[array([[1.7080103, 2.1182146, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00099,"[array([[1.7162933, 2.040563 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00100,"[array([[1.6425383, 1.7312121, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00101,"[array([[1.882606 , 1.6654065, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00102,"[array([[1.6917778, 1.4608418, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00103,"[array([[1.9132917, 1.527346 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00104,"[array([[1.8275564, 2.0120113, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00105,"[array([[1.6251196, 2.3949997, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00106,"[array([[1.4951578, 1.7278647, 0.       , 0.       ]], dtype=float32)]","[array([[-0.06489307, -5.391504  ]], dtype=float32)]"
01046__00107,"[array([[2.0863216, 2.1649675, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00108,"[array([[2.0809133, 2.1151035, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00109,"[array([[2.1171184, 1.6361592, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00110,"[array([[2.0946498, 1.6587164, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00111,"[array([[1.9396473, 1.7446136, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00112,"[array([[2.2423754, 1.7453048, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00113,"[array([[2.2432542, 1.9992282, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00114,"[array([[2.0639188, 1.9129517, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00115,"[array([[2.22269  , 2.2591393, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00116,"[array([[2.0462532, 2.5441623, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00117,"[array([[1.8245999, 2.917931 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00118,"[array([[2.074895 , 1.9123905, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00119,"[array([[2.1194139, 2.2251325, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00120,"[array([[2.0390887, 1.8472914, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00121,"[array([[2.0811968, 1.8245993, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00122,"[array([[2.0110133, 1.9622455, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00123,"[array([[2.031721 , 2.0391397, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01046__00124,"[array([[2.0838974, 2.302118 , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00125,"[array([[1.9631445, 2.4675555, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00126,"[array([[1.818969 , 2.0670547, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00127,"[array([[2.0268898, 2.0401556, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00128,"[array([[1.7658477, 2.475389 , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00129,"[array([[1.8427305, 1.9087903, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00130,"[array([[1.9498659, 1.8659786, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00131,"[array([[1.5621468, 2.0508525, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00132,"[array([[0.7505536 , 2.4870815 , 0.40045533, 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00133,"[array([[1.1108507 , 2.04831   , 0.14314625, 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00134,"[array([[0.92284137, 1.8658617 , 0.1482634 , 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00135,"[array([[1.1580533 , 1.966282  , 0.08090672, 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00136,"[array([[0.824774  , 2.1702995 , 0.24717721, 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00137,"[array([[0.67588985, 2.185958  , 0.31994805, 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00138,"[array([[0.71280605, 2.1434116 , 0.23051122, 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00139,"[array([[0.72357744, 2.1508868 , 0.32101056, 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00140,"[array([[0.7562176 , 2.3369486 , 0.29998055, 0.        ]], dtype=float32)]","[array([[ 2.0549362, -6.9395733]], dtype=float32)]"
01046__00141,"[array([[1.8255789, 1.5336709, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00142,"[array([[1.9735913, 1.5638496, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00143,"[array([[1.7917454, 1.7551486, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00144,"[array([[1.9365721, 1.3999419, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00145,"[array([[1.6834645, 1.7192311, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00146,"[array([[1.6860917, 1.876569 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00147,"[array([[1.7842584, 1.8396792, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00148,"[array([[1.6833332, 2.4821877, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00149,"[array([[1.32146  , 1.8778832, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00150,"[array([[1.8382328, 1.778774 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00151,"[array([[1.5893784, 1.984138 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00152,"[array([[1.7001607, 1.9841318, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00153,"[array([[0.54887956, 1.2956675 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00154,"[array([[1.0904   , 2.4032173, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00155,"[array([[1.3948865, 1.5162675, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00156,"[array([[1.5905668, 1.7257228, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00157,"[array([[1.148737, 1.70858 , 0.      , 0.      ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01046__00164,"[array([[0.42157912, 1.0156507 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00165,"[array([[0.91305655, 1.1205337 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00166,"[array([[0.65717846, 1.2849095 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00167,"[array([[1.1232328, 0.9970033, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00168,"[array([[1.2413158, 1.3459251, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00169,"[array([[0.8648085, 1.5684023, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00170,"[array([[0.81469643, 1.1063098 , 0.0220252 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00171,"[array([[0.9278281, 1.4774914, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00172,"[array([[1.0874676, 2.0078294, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00173,"[array([[0.733736  , 1.58036   , 0.03564313, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00174,"[array([[0.87712234, 1.8294631 , 0.15111175, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00175,"[array([[0.87833214, 1.6537628 , 0.08541775, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01046__00176,"[array([[0.68965775, 3.897709  , 0.6189643 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00177,"[array([[0.5370919 , 2.5871944 , 0.34599808, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00178,"[array([[0.24363422, 3.1136818 , 0.685681  , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00179,"[array([[0.7216429, 3.4631243, 0.7095138, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00180,"[array([[0.82238126, 3.291923  , 0.5712029 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00181,"[array([[0.6876137, 3.6554713, 0.7044904, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00182,"[array([[0.7032461 , 3.1263585 , 0.51470685, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00183,"[array([[0.6607583, 3.3045473, 0.4222779, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00184,"[array([[0.39685237, 3.129169  , 0.62042   , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00185,"[array([[0.79738486, 3.3100932 , 0.63463616, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00186,"[array([[0.6155751, 3.114481 , 0.4304534, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00187,"[array([[0.58935434, 2.5080824 , 0.3504627 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00188,"[array([[0.7372625 , 2.9847035 , 0.68996143, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00189,"[array([[0.63676894, 3.0940514 , 0.46183142, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00190,"[array([[1.2546253 , 3.1273298 , 0.26104602, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01046__00191,"[array([[1.0769105 , 2.7758925 , 0.35137656, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
