Image ID,Penultimate_Output,GT_Value
03253__00103,"[array([[0.32791686, 0.38739443, 0.51022255, 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00104,"[array([[0.7113023, 1.2152615, 0.5445293, 0.       ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00105,"[array([[0.91436166, 1.2169329 , 0.01312852, 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00106,"[array([[0.40092397, 0.7865633 , 0.58216107, 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00107,"[array([[0.5915728 , 2.0500822 , 0.60069823, 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00109,"[array([[0.5326622 , 0.3563426 , 0.65870583, 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00114,"[array([[0.39230537, 0.6213098 , 0.5173241 , 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00115,"[array([[0.69160056, 0.897318  , 0.0206883 , 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00116,"[array([[0.27824664, 0.5673169 , 0.5100106 , 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00117,"[array([[0.48001498, 0.44729793, 0.44736734, 0.        ]], dtype=float32)]","[array([[ 2.2543228, -4.2111516]], dtype=float32)]"
03253__00118,"[array([[1.1045065 , 0.08858871, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00119,"[array([[0.81026953, 0.423393  , 0.32512894, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00125,"[array([[0.8379515, 0.       , 0.567281 , 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00126,"[array([[0.82174754, 0.        , 0.24459746, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00127,"[array([[0.91958517, 0.        , 0.35027418, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00128,"[array([[0.835233 , 0.       , 0.3707786, 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00130,"[array([[0.7338268, 0.       , 0.0224964, 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00131,"[array([[0.6191876 , 0.        , 0.22306445, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00132,"[array([[0.6432213 , 0.        , 0.20698443, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00133,"[array([[0.735227 , 0.       , 0.4457542, 0.       ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00134,"[array([[0.9748759 , 0.        , 0.12019223, 0.        ]], dtype=float32)]","[array([[ 1.064   , -1.426988]], dtype=float32)]"
03253__00135,"[array([[1.430645  , 0.18265295, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00136,"[array([[0.92918277, 0.73506236, 0.06742623, 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00137,"[array([[1.0130064 , 0.83044374, 0.09254506, 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00138,"[array([[0.91957706, 0.46388835, 0.15064561, 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00139,"[array([[1.008012  , 0.9733601 , 0.09880555, 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00140,"[array([[1.0913957 , 0.73857677, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00141,"[array([[0.98002493, 0.8362842 , 0.08822948, 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00142,"[array([[0.8030491 , 0.43297052, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00143,"[array([[1.0017266 , 0.8750043 , 0.12873366, 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00144,"[array([[0.5530762 , 0.6226957 , 0.16131106, 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00145,"[array([[1.0724144 , 0.79938257, 0.07541713, 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00146,"[array([[0.718784  , 0.42913055, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00147,"[array([[0.8681056, 0.5166235, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00148,"[array([[1.0107102, 0.6368712, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00149,"[array([[0.92887324, 0.5906913 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00150,"[array([[1.0490954, 0.5552046, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00151,"[array([[0.7673047 , 0.59803313, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.9299533, -3.8767817]], dtype=float32)]"
03253__00153,"[array([[1.2813617, 3.1479697, 0.       , 0.       ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00154,"[array([[0.52886295, 3.4624386 , 0.68948686, 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00155,"[array([[0.6570789, 3.3725767, 0.5171385, 0.       ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00156,"[array([[1.0712334, 2.997509 , 0.       , 0.       ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00157,"[array([[0.61415833, 3.5663278 , 0.64819384, 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00158,"[array([[1.2088995, 3.60698  , 0.       , 0.       ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00159,"[array([[0.6752059, 3.606149 , 0.6486949, 0.       ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00160,"[array([[0.82259506, 3.5850577 , 0.5599642 , 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00162,"[array([[0.7267529, 3.3059752, 0.6364076, 0.       ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00163,"[array([[0.87866277, 3.3888388 , 0.42291257, 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00164,"[array([[1.0520679 , 3.4221492 , 0.01769865, 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00166,"[array([[1.0426685 , 3.3994281 , 0.11793759, 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00167,"[array([[1.0401546 , 3.4451358 , 0.11702994, 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00168,"[array([[0.6474192 , 3.2528372 , 0.69997466, 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00169,"[array([[0.85051674, 3.3293197 , 0.30087218, 0.        ]], dtype=float32)]","[array([[  1.9610913, -10.107699 ]], dtype=float32)]"
03253__00170,"[array([[0.81621623, 2.532812  , 0.28471187, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00171,"[array([[0.75374544, 2.2418563 , 0.35877034, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00172,"[array([[0.7728341, 2.5903397, 0.3517913, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00173,"[array([[0.78343964, 2.4694238 , 0.3085073 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00174,"[array([[0.76600045, 2.679581  , 0.32309863, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00175,"[array([[0.7441309 , 2.6825037 , 0.39212415, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00176,"[array([[0.87936926, 2.6354542 , 0.13353491, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00177,"[array([[0.64538866, 2.74221   , 0.46658924, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00178,"[array([[0.88754696, 2.9668736 , 0.15544918, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00179,"[array([[0.9288116 , 2.7842944 , 0.13759637, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00180,"[array([[0.82933986, 2.6105447 , 0.25194982, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00181,"[array([[1.0223832 , 2.6019907 , 0.39734718, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00182,"[array([[0.8601755, 2.486926 , 0.5574237, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00183,"[array([[0.772206  , 2.3792667 , 0.36851838, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00184,"[array([[0.9152248 , 2.9795356 , 0.23425254, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00185,"[array([[0.6911298, 2.7688348, 0.5345657, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00186,"[array([[1.1199147, 2.8902683, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
03253__00187,"[array([[0.09747934, 1.8544855 , 0.7032411 , 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00188,"[array([[0.3942299, 2.0339332, 0.7474235, 0.       ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00189,"[array([[0.07850385, 1.4067822 , 0.8051286 , 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00190,"[array([[0.17555022, 1.2419512 , 0.6257776 , 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00191,"[array([[0.2643547 , 1.3072108 , 0.62626123, 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00192,"[array([[0.2492603 , 0.9441981 , 0.47218844, 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00193,"[array([[0.24792528, 1.3046306 , 0.49479434, 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00194,"[array([[0.28035307, 1.6545181 , 0.6486554 , 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00195,"[array([[0.16784942, 1.474906  , 0.7068467 , 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00196,"[array([[0.30693746, 0.97996056, 0.44989714, 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00197,"[array([[0.41563523, 1.5888902 , 0.35366085, 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00198,"[array([[0.18235004, 1.2019037 , 0.5295299 , 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00199,"[array([[0.36056006, 1.7648282 , 0.57851255, 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
03253__00200,"[array([[0.38823473, 1.7290833 , 0.5663445 , 0.        ]], dtype=float32)]","[array([[ 3.2763531, -6.3059506]], dtype=float32)]"
