Image ID,Penultimate_Output,GT_Value
02152__00089,"[array([[1.1381749 , 2.653388  , 0.43180636, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00090,"[array([[1.0752482 , 3.2515886 , 0.33992383, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00091,"[array([[0.8031582, 2.629199 , 0.5962211, 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00092,"[array([[1.0603389 , 2.9272592 , 0.57736814, 0.        ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00093,"[array([[1.6713225, 2.598838 , 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00094,"[array([[1.4948561, 3.2620966, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00095,"[array([[1.5306576, 3.4060428, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00096,"[array([[1.4246051, 2.8615456, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00097,"[array([[1.4405456, 2.7447531, 0.       , 0.       ]], dtype=float32)]","[array([[  1.064   , -10.584012]], dtype=float32)]"
02152__00098,"[array([[0.93488866, 2.8958316 , 0.129839  , 0.        ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00099,"[array([[1.581296 , 2.2329576, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00100,"[array([[1.3462175, 2.3954315, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00101,"[array([[1.3507737, 2.0950613, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00102,"[array([[1.2455812, 1.5223826, 0.6263797, 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00103,"[array([[1.5204672 , 1.2415355 , 0.55835354, 0.        ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00104,"[array([[1.9401903, 1.6669796, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00105,"[array([[1.6809082, 1.2329514, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00106,"[array([[2.0741208, 1.1779033, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00107,"[array([[1.6127286, 1.6137401, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00108,"[array([[2.1012702, 1.2852571, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00109,"[array([[2.1361084, 1.2925814, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00110,"[array([[2.093256 , 1.4719057, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00111,"[array([[1.8757756, 1.3871374, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00112,"[array([[2.116987 , 1.4156953, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00113,"[array([[1.9210184, 2.2485867, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00114,"[array([[1.9782264, 1.3997297, 0.       , 0.       ]], dtype=float32)]","[array([[-0.4077563, -5.1701727]], dtype=float32)]"
02152__00115,"[array([[1.8122582, 2.186131 , 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00116,"[array([[1.6386371, 2.6339345, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00117,"[array([[0.90716314, 2.2900295 , 0.5767664 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00118,"[array([[0.7864185, 2.6050599, 0.5322586, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00119,"[array([[1.2350218 , 2.6165485 , 0.15887865, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00120,"[array([[1.1207907, 2.357551 , 0.99614  , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00121,"[array([[1.0833862 , 2.5594015 , 0.45333615, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00122,"[array([[1.376995  , 2.3754032 , 0.35146955, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00123,"[array([[1.1173011 , 2.4741383 , 0.53831697, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00124,"[array([[0.9040388 , 2.3899922 , 0.44081804, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00125,"[array([[1.0023661 , 2.5494843 , 0.65959597, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00126,"[array([[1.0059737 , 2.194353  , 0.71107554, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00127,"[array([[1.048172 , 2.5733285, 0.8125926, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00128,"[array([[1.2142732 , 2.5238876 , 0.72130847, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00129,"[array([[1.061734 , 2.5999317, 0.8622469, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00130,"[array([[1.0358845 , 2.3376865 , 0.52652025, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00131,"[array([[1.5413761 , 2.4445243 , 0.41765776, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
02152__00132,"[array([[1.1276649 , 2.3101368 , 0.14614135, 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00133,"[array([[0.977409 , 1.6722178, 0.5074003, 0.       ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00134,"[array([[0.8420257 , 0.        , 0.34755394, 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00135,"[array([[1.3471458 , 0.54546094, 0.37214926, 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00136,"[array([[0.89680064, 0.47731316, 0.5418714 , 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00137,"[array([[1.3807318 , 0.        , 0.61205065, 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00138,"[array([[1.3978976, 0.0547868, 0.680475 , 0.       ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00139,"[array([[1.100123  , 0.14514923, 1.1075047 , 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00140,"[array([[1.0757794, 0.6733784, 0.7993734, 0.       ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00141,"[array([[0.88683254, 0.5565236 , 0.81680036, 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00142,"[array([[1.1229908, 0.4869523, 0.7756376, 0.       ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00143,"[array([[1.1771649 , 0.59764326, 0.40046915, 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00144,"[array([[1.0897267, 0.9003228, 0.6181551, 0.       ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00145,"[array([[0.9422896 , 0.04188335, 0.4911258 , 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00146,"[array([[1.0801457 , 0.52082187, 0.977285  , 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00147,"[array([[0.8494966 , 0.34515345, 0.8818903 , 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00148,"[array([[1.1846483 , 0.09278154, 0.5530287 , 0.        ]], dtype=float32)]","[array([[ 2.3716521, -1.757865 ]], dtype=float32)]"
02152__00149,"[array([[1.7339857, 2.491236 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00150,"[array([[1.6593181, 2.0087233, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00151,"[array([[1.8905015, 2.14223  , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00152,"[array([[2.0799842, 1.3949606, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00153,"[array([[1.7857932, 1.3992524, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00154,"[array([[2.0042138, 1.5030992, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00155,"[array([[1.6721897, 1.4693482, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00156,"[array([[1.875238 , 1.5321901, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00157,"[array([[1.9635465, 1.4831412, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00158,"[array([[1.9985801, 1.3821591, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00159,"[array([[1.8216817, 1.2038399, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00160,"[array([[2.011299 , 1.4761913, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00161,"[array([[2.1020405, 1.5104357, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00162,"[array([[1.9514568, 2.386492 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00163,"[array([[1.964854 , 1.0589086, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00164,"[array([[1.7706417, 1.5186074, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00165,"[array([[1.8865607, 1.4482657, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
02152__00166,"[array([[1.8097593, 2.0343194, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00167,"[array([[1.8565562, 1.5022329, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00168,"[array([[1.2461289 , 2.069128  , 0.03120428, 0.        ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00169,"[array([[1.5603329, 2.5561643, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00170,"[array([[1.6897732, 2.3039746, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00171,"[array([[1.2989843 , 1.4658531 , 0.30784443, 0.        ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00172,"[array([[1.4896882 , 1.1149794 , 0.41613916, 0.        ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00173,"[array([[1.4120194, 2.093915 , 0.4336538, 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00174,"[array([[1.684942 , 1.1988374, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00175,"[array([[1.5359194 , 1.7889017 , 0.15617418, 0.        ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00176,"[array([[1.1294475, 1.9441266, 0.4509178, 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00177,"[array([[1.4189389 , 1.889108  , 0.16214037, 0.        ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00178,"[array([[1.2981317 , 1.9137213 , 0.48770836, 0.        ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00179,"[array([[1.3375049 , 1.6478987 , 0.47648582, 0.        ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00180,"[array([[1.6423821, 1.654841 , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00181,"[array([[1.7071407, 1.5454144, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
02152__00182,"[array([[1.8523144, 1.9071404, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.02810552, -5.4583306 ]], dtype=float32)]"
