Image ID,Penultimate_Output,GT_Value
01866__00035,"[array([[0.32759917, 0.37119633, 0.4407945 , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00036,"[array([[0.41522086, 0.55700237, 0.17129377, 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00037,"[array([[0.15311623, 0.5231961 , 0.31712374, 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00038,"[array([[0.9894727, 0.6372903, 0.2889916, 0.       ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00039,"[array([[0.35463464, 0.53816867, 0.1805622 , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00040,"[array([[0.40243554, 0.49330926, 0.17406565, 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00041,"[array([[0.3042208 , 0.68314576, 0.3660793 , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00042,"[array([[0.5899823 , 0.33682692, 0.11698407, 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00043,"[array([[0.2896961 , 0.60703415, 0.32053563, 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00044,"[array([[0.6305682 , 0.35130316, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00045,"[array([[0.46061194, 0.26834488, 0.3285239 , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00046,"[array([[0.34567308, 0.35667878, 0.25773183, 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00047,"[array([[0.54516506, 0.34158778, 0.18715358, 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00048,"[array([[0.16868925, 0.12732542, 0.5064832 , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00049,"[array([[0.6345258 , 0.32183367, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00050,"[array([[0.20844078, 0.7676344 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00051,"[array([[0.27844095, 0.69375896, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.3319454, -2.8561053]], dtype=float32)]"
01866__00052,"[array([[0.       , 2.8723793, 0.1340918, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00053,"[array([[0.41985607, 2.6138244 , 0.33558598, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00054,"[array([[0.29849517, 2.2976637 , 0.40590265, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00055,"[array([[0.45097566, 2.7858734 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00056,"[array([[0.18242192, 2.5255477 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00057,"[array([[0.47340906, 2.6216156 , 0.25727513, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00058,"[array([[0.48636925, 2.5277908 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00059,"[array([[0.03846788, 2.642192  , 0.30632737, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00060,"[array([[0.8139926 , 2.332477  , 0.13572639, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00061,"[array([[0.6634013, 2.8338585, 0.5713569, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00062,"[array([[0.46634763, 2.2524908 , 0.30522296, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00063,"[array([[0.63867605, 2.199874  , 0.14129663, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00064,"[array([[0.749622 , 2.5218294, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00065,"[array([[0.6572136 , 2.4420033 , 0.05681282, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00066,"[array([[0.5460298, 2.7669907, 0.0825347, 0.       ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00067,"[array([[0.819924  , 2.5138965 , 0.20503429, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00068,"[array([[1.0248053 , 2.3941123 , 0.06668538, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -8.294756]], dtype=float32)]"
01866__00069,"[array([[2.0424602, 1.9016513, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00070,"[array([[2.3514578, 1.881687 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00071,"[array([[2.0338204, 1.9687402, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00072,"[array([[2.1795347, 1.9825705, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00073,"[array([[1.7647955, 1.9930198, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00074,"[array([[2.1986732, 1.9649513, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00075,"[array([[2.0593915, 1.7836483, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00076,"[array([[2.149489 , 2.0013132, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00077,"[array([[2.0807998, 1.9384961, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00078,"[array([[2.018909 , 1.7213044, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00079,"[array([[2.118723 , 1.8565466, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00080,"[array([[2.0779653, 1.8346815, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00081,"[array([[1.8724047, 2.003333 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00082,"[array([[2.327054 , 1.9693465, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00083,"[array([[2.2273006, 2.1488602, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00084,"[array([[2.1522312, 1.9306885, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00085,"[array([[2.297687 , 1.9345858, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237 , -6.0055]], dtype=float32)]"
01866__00086,"[array([[0.        , 0.09046125, 0.23866972, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00087,"[array([[0.        , 0.14340246, 0.09231377, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00088,"[array([[0.       , 0.       , 0.2622768, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00089,"[array([[0.       , 0.       , 0.4529768, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00090,"[array([[0.      , 0.      , 0.525928, 0.      ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00091,"[array([[0.       , 0.       , 0.6217642, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00092,"[array([[0.07131112, 0.        , 0.51091933, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00093,"[array([[0.       , 0.       , 0.5622053, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00094,"[array([[0.11562312, 0.        , 0.80050135, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00095,"[array([[0.        , 0.        , 0.77524626, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00096,"[array([[0.        , 0.01744831, 0.39764735, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00097,"[array([[0.       , 0.       , 0.8158487, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00098,"[array([[0.        , 0.        , 0.64896023, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00099,"[array([[0.      , 0.      , 0.301545, 0.      ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00100,"[array([[0.       , 0.       , 0.2552574, 0.       ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00101,"[array([[0.        , 0.        , 0.78598535, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00102,"[array([[0.        , 0.        , 0.69481623, 0.        ]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01866__00103,"[array([[1.5673662, 1.1774169, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00104,"[array([[1.1044769 , 2.6198916 , 0.17456469, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00105,"[array([[1.891561 , 2.8238401, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00106,"[array([[1.2185795 , 2.349842  , 0.01736227, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00107,"[array([[1.2082964, 1.9844555, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00108,"[array([[1.1302636, 2.0636187, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00109,"[array([[1.2581142 , 2.0427094 , 0.06073898, 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00110,"[array([[1.5004159, 2.0961547, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00111,"[array([[1.5226887, 1.9447927, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00112,"[array([[1.2096367, 2.0545652, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00113,"[array([[0.89227563, 2.182777  , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00114,"[array([[1.5443778, 1.954369 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00115,"[array([[1.404549 , 2.0659084, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00116,"[array([[1.3972073, 2.0100088, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00117,"[array([[0.93816566, 2.0202234 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00118,"[array([[0.88363725, 1.991413  , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00119,"[array([[1.524473 , 1.9472138, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01866__00120,"[array([[0.       , 1.3277599, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00121,"[array([[0.01964521, 1.3528131 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00122,"[array([[0.       , 1.1345633, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00123,"[array([[0.53032404, 1.276048  , 0.1609332 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00124,"[array([[0.43932557, 0.6261938 , 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00125,"[array([[0.9413842 , 0.9772397 , 0.09976453, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00126,"[array([[0.7351294, 1.2033348, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00127,"[array([[0.1227479, 1.0685862, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00128,"[array([[1.0897036 , 0.7549797 , 0.01475954, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00129,"[array([[0.3732624 , 0.61024565, 0.05083865, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00130,"[array([[0.20432842, 0.7957487 , 0.09041637, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00131,"[array([[0.        , 1.2842958 , 0.21028313, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00132,"[array([[0.05470932, 1.125897  , 0.0930948 , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00133,"[array([[0.70719457, 0.56583536, 0.        , 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00134,"[array([[0.1813246, 1.1199716, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00135,"[array([[0.2550236, 0.8375679, 0.       , 0.       ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00136,"[array([[0.05699122, 0.69577855, 0.23413971, 0.        ]], dtype=float32)]","[array([[ 2.2145  , -3.716244]], dtype=float32)]"
01866__00137,"[array([[0.8822841, 1.6710527, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00138,"[array([[0.7314135, 1.8688862, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00139,"[array([[0.7750893, 2.3728528, 0.3273073, 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00140,"[array([[1.1674242, 1.3945751, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00141,"[array([[0.9848452 , 2.601786  , 0.32349142, 0.        ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00142,"[array([[1.0622215, 2.3693442, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00143,"[array([[0.9520095, 2.293916 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00144,"[array([[0.8018983 , 1.8898244 , 0.13508016, 0.        ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00145,"[array([[0.8675671, 1.8828347, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00146,"[array([[1.0463755 , 1.8484721 , 0.09476504, 0.        ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00147,"[array([[0.7862885, 1.7574215, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00148,"[array([[0.5071476, 1.9395745, 0.1884728, 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00149,"[array([[0.9181971, 1.7913601, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00150,"[array([[0.42647994, 1.9299321 , 0.02992931, 0.        ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00151,"[array([[0.42906022, 1.8631389 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00152,"[array([[1.1819013, 1.7528076, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.5137007, -5.6099577]], dtype=float32)]"
01866__00153,"[array([[1.3710991, 1.3337966, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00154,"[array([[1.2627456, 1.3889308, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00155,"[array([[1.1936646, 1.2167013, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00156,"[array([[1.0731726, 1.3606126, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00157,"[array([[0.7909383, 1.0214037, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00158,"[array([[0.53350747, 1.576304  , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00159,"[array([[0.50389224, 1.6442411 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00160,"[array([[0.38769448, 1.586087  , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00161,"[array([[1.3483292, 1.6299896, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00162,"[array([[1.0268643, 1.6067605, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00163,"[array([[1.1178077, 1.5005254, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00164,"[array([[0.55245674, 1.4441404 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00165,"[array([[1.0668476, 1.5126977, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00166,"[array([[0.84983903, 1.507937  , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00167,"[array([[0.4588405, 1.4508247, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00168,"[array([[1.4885684, 1.303153 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00169,"[array([[0.8990854, 1.4700526, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.3658475, -4.5054374]], dtype=float32)]"
01866__00170,"[array([[1.7932134, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00171,"[array([[1.6316909, 0.3023069, 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00172,"[array([[2.0120919, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00174,"[array([[2.0972762, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00175,"[array([[1.9231434, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00176,"[array([[1.8288206, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00177,"[array([[1.8051178 , 0.19698632, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00178,"[array([[1.623464  , 0.06581926, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00179,"[array([[1.6078205 , 0.19238156, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00180,"[array([[1.728383  , 0.04166818, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00181,"[array([[1.7027004, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00182,"[array([[1.5362993, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00183,"[array([[1.9417125, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00184,"[array([[1.3607024 , 0.09242427, 0.        , 0.        ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00185,"[array([[1.8682413, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01866__00186,"[array([[1.324614  , 1.3401864 , 0.18516177, 0.        ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
01866__00187,"[array([[1.7668489, 1.9809831, 0.       , 0.       ]], dtype=float32)]","[array([[-0.0865  , -8.294756]], dtype=float32)]"
