Image ID,Penultimate_Output,GT_Value
00382__00041,"[array([[0.       , 2.0808222, 1.0405861, 0.7992744]], dtype=float32)]","[array([[ 2.4084134, -4.2679377]], dtype=float32)]"
00382__00042,"[array([[0.        , 1.5497136 , 0.95169294, 0.38013905]], dtype=float32)]","[array([[ 2.4084134, -4.2679377]], dtype=float32)]"
00382__00043,"[array([[0.       , 1.2249277, 0.       , 0.5466352]], dtype=float32)]","[array([[ 2.4084134, -4.2679377]], dtype=float32)]"
00382__00044,"[array([[0.        , 1.7868831 , 1.2776514 , 0.54132277]], dtype=float32)]","[array([[ 2.4084134, -4.2679377]], dtype=float32)]"
00382__00045,"[array([[0.0223121 , 1.4369736 , 0.49414593, 0.        ]], dtype=float32)]","[array([[ 2.4084134, -4.2679377]], dtype=float32)]"
00382__00046,"[array([[0.       , 2.5016866, 1.3528082, 1.2361392]], dtype=float32)]","[array([[ 2.4084134, -4.2679377]], dtype=float32)]"
00382__00047,"[array([[0.22686411, 2.0061846 , 1.170834  , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00048,"[array([[0.       , 2.25444  , 1.0868928, 0.1478912]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00049,"[array([[0.19554438, 1.4376805 , 0.37625462, 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00050,"[array([[0.3308515 , 1.6341493 , 0.80112576, 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00051,"[array([[0.11032258, 1.8855197 , 1.1124793 , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00052,"[array([[0.60401094, 1.6619512 , 1.0281243 , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00053,"[array([[0.60030115, 1.8944618 , 1.4247851 , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00054,"[array([[0.42615318, 2.379575  , 1.1368463 , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00055,"[array([[0.21901692, 2.2309022 , 1.242388  , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00056,"[array([[0.44164968, 1.9613916 , 1.170311  , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00057,"[array([[0.45079803, 1.9761777 , 1.3761975 , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00058,"[array([[0.05740674, 1.8929101 , 1.3819137 , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00061,"[array([[0.32302147, 1.5660752 , 1.0524876 , 0.        ]], dtype=float32)]","[array([[-1.2200624, -9.483322 ]], dtype=float32)]"
00382__00063,"[array([[0.33650553, 1.688309  , 1.1620893 , 0.        ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00064,"[array([[0.       , 2.4362633, 1.1866874, 0.449595 ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00065,"[array([[0.        , 1.9277176 , 0.6713263 , 0.49613804]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00066,"[array([[0.        , 1.700901  , 1.0705767 , 0.00839799]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00067,"[array([[0.        , 2.2974699 , 0.8739628 , 0.94046426]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00068,"[array([[0.        , 2.5104406 , 1.0636594 , 0.53518194]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00069,"[array([[0.       , 1.8215063, 0.4732458, 0.5976534]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00070,"[array([[0.        , 1.2196366 , 0.        , 0.92525077]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00071,"[array([[0.        , 1.8477833 , 1.3592664 , 0.47380748]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00072,"[array([[0.       , 1.7931435, 1.0790621, 0.542086 ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00073,"[array([[0.35018098, 1.9264897 , 1.403368  , 0.        ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00074,"[array([[0.20559241, 1.6737947 , 0.792795  , 0.        ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00075,"[array([[0.39205492, 1.4357218 , 0.56652427, 0.        ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00076,"[array([[0.38526708, 1.3796723 , 0.36376262, 0.        ]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00078,"[array([[0.       , 1.7883569, 1.3698733, 0.7310679]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00079,"[array([[0.        , 1.8013312 , 1.3448691 , 0.32044154]], dtype=float32)]","[array([[ 3.7528267, -6.942    ]], dtype=float32)]"
00382__00080,"[array([[0.        , 1.9666584 , 1.4242998 , 0.56390077]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00081,"[array([[0.       , 1.5796372, 1.0095372, 0.3611667]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00082,"[array([[0.       , 1.8853449, 1.4690663, 0.9795823]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00083,"[array([[0.       , 2.8496892, 1.2290437, 1.1965582]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00084,"[array([[0.        , 2.057707  , 1.3525121 , 0.54891694]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00085,"[array([[0.        , 2.8326313 , 1.0156813 , 0.26991728]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00086,"[array([[0.        , 1.9252415 , 1.2696569 , 0.10681298]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00087,"[array([[0.       , 2.5725951, 1.1269675, 0.9649947]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00088,"[array([[0.       , 1.9356664, 1.297135 , 0.5064454]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00089,"[array([[0.       , 2.1076634, 1.3229278, 0.7335379]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00090,"[array([[0.        , 2.2581284 , 1.1438895 , 0.08293436]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00091,"[array([[0.25279677, 2.3371835 , 1.1703387 , 0.        ]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00092,"[array([[0.        , 2.322402  , 1.1331786 , 0.21522507]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00093,"[array([[0.       , 1.8379705, 1.3058983, 0.0233945]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00094,"[array([[0.        , 2.0064607 , 1.2619667 , 0.21126914]], dtype=float32)]","[array([[  3.4080775, -12.275346 ]], dtype=float32)]"
00382__00095,"[array([[0.9010536, 1.806935 , 1.4530313, 0.       ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00096,"[array([[0.7371734, 1.8617808, 1.4007471, 0.       ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00097,"[array([[0.5926918, 1.6341711, 1.437424 , 0.       ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00098,"[array([[0.42886406, 1.6802038 , 1.0900438 , 0.        ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00099,"[array([[0.55220556, 1.8098924 , 1.4187448 , 0.        ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00100,"[array([[0.03856446, 1.8602383 , 1.3820848 , 0.        ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00101,"[array([[0.09912552, 1.637044  , 1.3982298 , 0.        ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00102,"[array([[0.18433781, 1.8404245 , 1.3787644 , 0.        ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00103,"[array([[0.29968452, 1.6735798 , 1.4122382 , 0.        ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00104,"[array([[0.84143573, 1.6505144 , 1.445403  , 0.        ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00105,"[array([[0.21840577, 1.7819575 , 1.4002949 , 0.        ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00107,"[array([[0.3896116, 2.0040784, 1.363983 , 0.       ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00108,"[array([[1.0501963, 1.96618  , 1.4361058, 0.       ]], dtype=float32)]","[array([[-1.4779081, -7.5761633]], dtype=float32)]"
00382__00109,"[array([[0.8071913, 1.7098547, 1.4505439, 0.       ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00110,"[array([[0.93616027, 1.670253  , 1.4627616 , 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00111,"[array([[0.7451263, 1.6811368, 1.4470944, 0.       ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00112,"[array([[0.71962446, 1.6493979 , 1.4466915 , 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00113,"[array([[0.53952855, 2.1396499 , 1.3630682 , 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00114,"[array([[0.34669816, 1.4455408 , 0.617851  , 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00115,"[array([[0.55487466, 1.7202364 , 1.430054  , 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00116,"[array([[0.94800526, 1.7165804 , 0.35224068, 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00117,"[array([[1.0932361 , 1.3125026 , 0.07989669, 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00118,"[array([[0.        , 1.4773079 , 0.67476875, 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00119,"[array([[0.        , 1.2931198 , 0.        , 0.04162814]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00121,"[array([[0.553039  , 1.3474071 , 0.21120286, 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00122,"[array([[0.11339559, 1.333542  , 0.2013197 , 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00123,"[array([[0.04264946, 1.2896434 , 0.06198347, 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00124,"[array([[0.03057431, 1.0614748 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.0354592, -7.382413 ]], dtype=float32)]"
00382__00126,"[array([[0.23435079, 0.7378007 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00127,"[array([[0.58620113, 1.2786288 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00128,"[array([[0.59450024, 1.3068159 , 0.0932498 , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00129,"[array([[0.0168165, 1.0961244, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00130,"[array([[0.7475133 , 0.58310664, 0.        , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00131,"[array([[0.05746029, 1.1524588 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00132,"[array([[0.7426568, 0.7597065, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00133,"[array([[0.3898905, 0.9603698, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00135,"[array([[0.7188444, 1.178693 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00136,"[array([[0.14929022, 1.1330618 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00137,"[array([[0.7917536, 1.3899475, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00138,"[array([[0.874754 , 1.0795968, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00139,"[array([[1.1069545, 1.1462368, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00140,"[array([[1.0822375, 1.0792807, 0.       , 0.       ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00141,"[array([[0.8451397 , 0.99791116, 0.        , 0.        ]], dtype=float32)]","[array([[-1.401777 , -3.6137722]], dtype=float32)]"
00382__00142,"[array([[0.6486849, 1.5674092, 1.0913343, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00143,"[array([[0.        , 1.5620849 , 0.9735925 , 0.03278131]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00144,"[array([[0.28486544, 1.5108616 , 0.830238  , 0.        ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00145,"[array([[0.3899423, 1.6784496, 1.4191312, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00146,"[array([[1.0952663, 2.256868 , 1.2735995, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00147,"[array([[0.586958 , 1.704511 , 1.3904413, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00148,"[array([[0.6817263, 1.6336529, 1.4444941, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00149,"[array([[0.9851083, 1.9882324, 1.4063891, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00150,"[array([[0.64639205, 1.6781883 , 1.4187496 , 0.        ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00151,"[array([[1.1637467, 2.4400403, 1.2197934, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00152,"[array([[1.0042979, 1.9268259, 1.4551007, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00153,"[array([[0.5007205, 2.0095687, 1.4110516, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00154,"[array([[0.5092287, 1.7662699, 1.4241011, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00155,"[array([[0.4264062, 2.1762512, 1.3504728, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00156,"[array([[0.6116731, 1.8640959, 1.4272295, 0.       ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00157,"[array([[0.42130005, 1.8002555 , 1.4154159 , 0.        ]], dtype=float32)]","[array([[-0.28041333, -9.616062  ]], dtype=float32)]"
00382__00158,"[array([[0.34445268, 2.289154  , 1.2124509 , 0.        ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00159,"[array([[0.66914177, 1.4445149 , 0.6002505 , 0.        ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00161,"[array([[0.1809191, 0.5703765, 0.       , 0.       ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00162,"[array([[0.3001631, 1.0846573, 0.       , 0.       ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00163,"[array([[0.       , 0.5269824, 0.       , 0.0586503]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00164,"[array([[0.        , 0.96051323, 0.        , 0.05304762]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00165,"[array([[0.03004481, 0.70815957, 0.        , 0.        ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00166,"[array([[0.        , 0.12792408, 0.        , 0.06945392]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00167,"[array([[0.4196393 , 0.74221873, 0.        , 0.        ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00168,"[array([[0.        , 0.8582254 , 0.        , 0.06636393]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00169,"[array([[0.       , 0.8396879, 0.       , 0.0662154]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00170,"[array([[0.       , 0.8729236, 0.       , 0.       ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00171,"[array([[0.07195638, 1.107997  , 0.        , 0.        ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00172,"[array([[0.       , 1.0936362, 0.       , 0.       ]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00173,"[array([[0.        , 1.189929  , 0.        , 0.01159927]], dtype=float32)]","[array([[-0.28041333, -4.2679377 ]], dtype=float32)]"
00382__00174,"[array([[0.42779654, 1.7313994 , 1.3837956 , 0.        ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00176,"[array([[0.       , 1.6384474, 1.3790812, 0.       ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00177,"[array([[0.04305793, 1.9326456 , 1.3787571 , 0.        ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00178,"[array([[0.18953662, 1.529887  , 0.84279466, 0.        ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00179,"[array([[0.        , 1.6388195 , 1.3740054 , 0.04781999]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00180,"[array([[0.       , 2.3487973, 1.1879402, 0.50485  ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00181,"[array([[0.       , 1.6468905, 1.3574562, 0.8627067]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00182,"[array([[0.        , 2.5667238 , 1.0844529 , 0.18824682]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00183,"[array([[0.        , 1.5773351 , 1.0288894 , 0.45035005]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00184,"[array([[0.       , 1.5965961, 1.1216512, 0.4620747]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00185,"[array([[0.        , 1.6449099 , 1.2645773 , 0.07425933]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00186,"[array([[0.        , 1.4401271 , 0.46446145, 0.18649566]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00187,"[array([[0.22235726, 1.5955197 , 1.1927061 , 0.        ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00188,"[array([[0.25041962, 1.5919712 , 1.1770731 , 0.        ]], dtype=float32)]","[array([[ 2.4084134, -9.616062 ]], dtype=float32)]"
00382__00189,"[array([[0.        , 1.7016121 , 0.78286046, 0.11311111]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00190,"[array([[0.        , 1.15521   , 0.        , 0.04729801]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00191,"[array([[0.50549763, 0.7941565 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00192,"[array([[0.        , 1.0508626 , 0.        , 0.05663347]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00193,"[array([[0.       , 1.1098802, 0.       , 0.0505983]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00194,"[array([[0.       , 0.5987133, 0.       , 0.0633975]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00195,"[array([[0.03559056, 0.74371344, 0.        , 0.        ]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00196,"[array([[0.        , 1.1541842 , 0.        , 0.05522733]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00197,"[array([[0.        , 0.35663056, 0.        , 0.0598819 ]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00198,"[array([[0.        , 0.6142541 , 0.        , 0.05536253]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00199,"[array([[0.        , 0.1882782 , 0.        , 0.30423823]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00200,"[array([[0.       , 0.5618932, 0.       , 0.0667032]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
00382__00201,"[array([[0.        , 1.1169558 , 0.        , 0.06541115]], dtype=float32)]","[array([[-0.0440216, -3.9215853]], dtype=float32)]"
