Image ID,Penultimate_Output,GT_Value
03140__00023,"[array([[0.660371  , 0.35928714, 0.        , 0.        ]], dtype=float32)]","[array([[-0.04052209, -2.292457  ]], dtype=float32)]"
03140__00024,"[array([[0.00888568, 0.02620494, 0.        , 0.        ]], dtype=float32)]","[array([[-0.04052209, -2.292457  ]], dtype=float32)]"
03140__00025,"[array([[0.22430606, 0.326954  , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04052209, -2.292457  ]], dtype=float32)]"
03140__00026,"[array([[0.66053665, 0.6452897 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00027,"[array([[0.        , 2.1444745 , 1.0337969 , 0.00808284]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00028,"[array([[0.18785031, 2.213683  , 0.96532214, 0.        ]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00029,"[array([[0.26742953, 1.9729936 , 1.135811  , 0.        ]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00030,"[array([[0.        , 1.5798918 , 0.55053085, 0.0828023 ]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00031,"[array([[0.       , 1.8644459, 1.076332 , 0.1235948]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00032,"[array([[0.       , 2.1437902, 1.1329974, 0.6266479]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00033,"[array([[0.       , 2.1843915, 0.9600965, 0.7245682]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00034,"[array([[0.       , 2.1053417, 1.0129364, 1.1986576]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00035,"[array([[0.        , 2.0255923 , 0.98555976, 1.0506259 ]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00036,"[array([[0.        , 2.1091275 , 1.1606934 , 0.31354526]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00037,"[array([[0.        , 1.9367921 , 1.1823742 , 0.49162808]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00038,"[array([[0.        , 2.257722  , 1.2790201 , 0.54308414]], dtype=float32)]","[array([[ 1.7181449, -8.902572 ]], dtype=float32)]"
03140__00039,"[array([[0.7584096, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00040,"[array([[0.51543677, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00041,"[array([[0.49698788, 0.7149563 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00042,"[array([[0.65338045, 0.00790429, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00043,"[array([[0.8652995 , 0.62112737, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00044,"[array([[0.5386081 , 0.15185523, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00045,"[array([[0.18534122, 0.04342175, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00046,"[array([[0.08600368, 0.04948926, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00047,"[array([[0.        , 0.        , 0.        , 0.06124147]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00048,"[array([[0.6684438, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00049,"[array([[0.9304907, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00050,"[array([[0.        , 0.        , 0.        , 0.33202833]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00051,"[array([[0.65340936, 0.12476206, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
03140__00052,"[array([[0.8062573, 1.0626327, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00053,"[array([[0.49455816, 1.1280966 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00054,"[array([[1.0450226, 0.8699668, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00055,"[array([[0.15215589, 0.5369375 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00056,"[array([[0.5644385, 0.9084798, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00057,"[array([[0.        , 0.79782933, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00058,"[array([[0.3048498, 1.1764156, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00059,"[array([[0.7903217, 1.1204994, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00060,"[array([[0.81421965, 0.9797741 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00061,"[array([[0.70846236, 1.0828307 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00062,"[array([[0.5400702, 0.742556 , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00063,"[array([[0.03122525, 1.0486889 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00064,"[array([[0.        , 0.72136056, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00065,"[array([[0.        , 1.3418646 , 0.14493299, 0.43003035]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
03140__00066,"[array([[0.1721593, 0.6506195, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00067,"[array([[0.05737738, 0.1386112 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00068,"[array([[0.22148107, 0.22912645, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00069,"[array([[0.26607025, 0.17889178, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00070,"[array([[0.        , 0.81836903, 0.        , 0.43165794]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00071,"[array([[0.        , 0.5430393 , 0.        , 0.13192043]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00072,"[array([[0.        , 0.72062045, 0.        , 0.24936044]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00073,"[array([[0.2186111, 0.383564 , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00074,"[array([[0.6605101, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00075,"[array([[0.01933049, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00076,"[array([[0.        , 0.3684584 , 0.        , 0.04469176]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00077,"[array([[0.        , 0.81277573, 0.        , 0.19353333]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00078,"[array([[0.18066226, 0.62984765, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.97520816, -3.7568548 ]], dtype=float32)]"
03140__00079,"[array([[0.52072704, 1.6957095 , 0.7188267 , 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00080,"[array([[0.690169 , 1.7269226, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00081,"[array([[0.78784066, 1.6066265 , 0.8178845 , 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00082,"[array([[0.5512183, 1.2566816, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00083,"[array([[0.29640377, 1.6816951 , 0.7827513 , 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00084,"[array([[0.7037443 , 1.5745549 , 0.77561915, 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00085,"[array([[0.0435188, 1.4393007, 0.5014333, 0.       ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00086,"[array([[0.02848095, 1.6445113 , 0.82240313, 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00087,"[array([[0.        , 1.5888467 , 0.6754075 , 0.12291092]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00088,"[array([[0.        , 1.607781  , 0.74912447, 0.46964273]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00089,"[array([[0.31775618, 1.4909744 , 0.45119023, 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00090,"[array([[0.09544282, 1.3965588 , 0.3291092 , 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00091,"[array([[0.00724125, 1.4946371 , 0.70267224, 0.        ]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00092,"[array([[0.        , 1.6198393 , 0.7614472 , 0.24575832]], dtype=float32)]","[array([[-0.969375, -7.525975]], dtype=float32)]"
03140__00093,"[array([[0.9117864 , 0.42101884, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00094,"[array([[1.1082389, 0.5703684, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00095,"[array([[0.734527 , 0.7464091, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00096,"[array([[1.408741  , 0.38772082, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00097,"[array([[1.3675545 , 0.59015596, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00098,"[array([[0.73218644, 0.30648923, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00099,"[array([[1.20694   , 0.64513195, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00100,"[array([[1.0836641, 0.5995445, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00101,"[array([[0.5961878, 0.4735496, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00102,"[array([[1.2177603 , 0.68381214, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00103,"[array([[1.3463311, 0.7635474, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00104,"[array([[1.1419377, 0.9553959, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00105,"[array([[1.049973 , 0.8905021, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00106,"[array([[0.99157923, 0.8676662 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.88850904, -4.2575803 ]], dtype=float32)]"
03140__00107,"[array([[0.06937434, 1.8376524 , 0.6576027 , 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00108,"[array([[0.35420024, 1.2258738 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00109,"[array([[0.19692062, 1.3731601 , 0.12634313, 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00110,"[array([[0.09373455, 1.607204  , 0.6843678 , 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00111,"[array([[0.24574281, 1.2755748 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00113,"[array([[0.06277014, 1.0902559 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00114,"[array([[0.3049941 , 1.7930213 , 0.83432436, 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00115,"[array([[0.19672398, 1.3823304 , 0.26026785, 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00116,"[array([[0.        , 1.3652557 , 0.12850368, 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00117,"[array([[0.        , 1.5413585 , 0.84314424, 0.2582663 ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00118,"[array([[0.        , 1.6998113 , 0.79522866, 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00119,"[array([[0.        , 1.8436763 , 0.92112863, 0.04820652]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00120,"[array([[0.2706989 , 2.0349188 , 0.92200977, 0.        ]], dtype=float32)]","[array([[ 1.5071156, -4.25351  ]], dtype=float32)]"
03140__00121,"[array([[0.554482 , 1.5579338, 1.0309656, 0.       ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00122,"[array([[0.52369547, 1.4579198 , 0.60519   , 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00123,"[array([[0.6202361, 1.6948873, 1.1159782, 0.       ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00124,"[array([[0.561429  , 1.5112624 , 0.69389164, 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00125,"[array([[0.49913663, 1.3653125 , 0.2542683 , 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00126,"[array([[0.17362763, 1.3290102 , 0.13866818, 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00127,"[array([[0.9642485, 1.4019396, 0.5486332, 0.       ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00128,"[array([[0.5522887, 1.2503116, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00129,"[array([[0.14048891, 1.431692  , 0.51133883, 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00130,"[array([[0.5197619 , 1.3555523 , 0.27720773, 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00131,"[array([[0.       , 2.0377886, 0.9293885, 0.2472477]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00132,"[array([[0.6710904, 1.5613469, 1.0618154, 0.       ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00133,"[array([[0.22975235, 1.7559505 , 0.9269209 , 0.        ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00134,"[array([[0.6400106, 1.6343768, 1.0008699, 0.       ]], dtype=float32)]","[array([[ 0.    , -5.5845]], dtype=float32)]"
03140__00143,"[array([[0.45968145, 1.347901  , 0.20650542, 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
03140__00144,"[array([[0.       , 1.2620065, 0.       , 0.6010175]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
03140__00145,"[array([[0.       , 1.6074183, 0.643904 , 0.       ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
03140__00146,"[array([[0.       , 1.2296779, 0.       , 0.8039109]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
03140__00147,"[array([[0.        , 1.3114346 , 0.02123594, 0.30215198]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
03140__00148,"[array([[0.39316458, 1.7865891 , 1.0889081 , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00149,"[array([[0.9059209, 1.7065383, 1.2451681, 0.       ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00150,"[array([[0.36042672, 1.5291686 , 0.8578231 , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00151,"[array([[0.4096514 , 1.6396213 , 0.81809974, 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00152,"[array([[0.6688245, 1.8534747, 1.1550524, 0.       ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00153,"[array([[0.40333676, 1.9194897 , 0.87713814, 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00154,"[array([[0.45333213, 2.3780622 , 0.9702747 , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00155,"[array([[0.17113756, 1.9641062 , 1.0718621 , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00156,"[array([[0.27858788, 2.2834234 , 1.0334361 , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00157,"[array([[0.2935701, 2.3297865, 1.1016546, 0.       ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00158,"[array([[0.30345047, 2.197538  , 0.9722148 , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00159,"[array([[0.        , 2.174415  , 0.76985526, 0.01600401]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00160,"[array([[0.39778227, 2.517278  , 0.95962906, 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00161,"[array([[0.        , 2.2040892 , 0.7257657 , 0.24847963]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00162,"[array([[0.        , 1.8775586 , 0.67382324, 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
03140__00163,"[array([[0.34459263, 1.2272977 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00164,"[array([[0.04209153, 1.6974909 , 0.9542564 , 0.        ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00165,"[array([[0.        , 1.316316  , 0.        , 0.54219204]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00166,"[array([[0.20639606, 1.419513  , 0.42215437, 0.        ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00167,"[array([[0.15864198, 1.6340947 , 0.8859315 , 0.        ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00168,"[array([[0.        , 1.9509765 , 1.02024   , 0.17306542]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00169,"[array([[0.        , 2.025523  , 1.0102518 , 0.20758554]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00170,"[array([[0.03425607, 1.8968875 , 0.9125953 , 0.        ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00171,"[array([[0.45627767, 1.9789631 , 1.189461  , 0.        ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00172,"[array([[0.04941757, 2.4873605 , 1.03382   , 0.        ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00173,"[array([[0.       , 1.9618676, 1.3009309, 0.       ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00174,"[array([[0.1640863, 2.3029323, 1.1111947, 0.       ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00175,"[array([[0.10067032, 2.611455  , 1.0109781 , 0.        ]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00176,"[array([[0.       , 2.5130157, 1.075236 , 0.5892862]], dtype=float32)]","[array([[ 1.7219461, -8.011247 ]], dtype=float32)]"
03140__00177,"[array([[0.39386123, 1.5552634 , 0.08906436, 0.        ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00178,"[array([[0.7387319, 1.9868577, 0.5145912, 0.       ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00179,"[array([[0.80655915, 1.8261291 , 0.79349357, 0.        ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00180,"[array([[0.50174046, 1.9652251 , 0.76110524, 0.        ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00181,"[array([[0.       , 2.0556629, 0.983396 , 0.6961907]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00182,"[array([[0.       , 1.2989643, 0.       , 0.7293827]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00183,"[array([[0.03090397, 1.9736452 , 0.35869884, 0.        ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00184,"[array([[0.2863025 , 1.8257613 , 0.49766052, 0.        ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00185,"[array([[0.23143236, 1.7108135 , 0.87689865, 0.        ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00186,"[array([[0.        , 2.0127258 , 0.97327757, 0.47865415]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00187,"[array([[0.3279562 , 1.4757096 , 0.27693152, 0.        ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00188,"[array([[0.11159445, 1.7169584 , 0.6616957 , 0.        ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00189,"[array([[0.        , 1.3603569 , 0.02966559, 0.5633023 ]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00190,"[array([[0.        , 1.2892369 , 0.        , 0.33885467]], dtype=float32)]","[array([[ 1.1259277, -5.493732 ]], dtype=float32)]"
03140__00191,"[array([[0.        , 1.2352765 , 0.        , 0.18072033]], dtype=float32)]","[array([[ 1.7188623, -6.980406 ]], dtype=float32)]"
