Image ID,Penultimate_Output,GT_Value
02833__00016,"[array([[0.11624189, 1.1317267 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00017,"[array([[0.        , 1.3111991 , 0.        , 0.22232968]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00018,"[array([[0.49672294, 1.5229437 , 0.90003115, 0.        ]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00019,"[array([[0.        , 1.8475616 , 1.307524  , 0.24474266]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00020,"[array([[0.       , 1.8723197, 1.248117 , 1.0784658]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00021,"[array([[0.5498117, 1.6052384, 1.0693723, 0.       ]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00022,"[array([[0.        , 1.8717088 , 1.2442937 , 0.45356068]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00023,"[array([[0.24305676, 2.1162565 , 1.391729  , 0.        ]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00024,"[array([[0.       , 2.1518638, 1.4583347, 1.0199181]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00025,"[array([[0.        , 1.8296607 , 1.1765068 , 0.13620487]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00026,"[array([[0.        , 1.7388455 , 1.3082141 , 0.40907213]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00027,"[array([[0.        , 1.2068671 , 0.        , 0.23551068]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00028,"[array([[0.20637749, 1.1796062 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.18885288, -6.9766517 ]], dtype=float32)]"
02833__00029,"[array([[0.45780444, 1.575019  , 0.5046836 , 0.        ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00030,"[array([[1.0032668, 1.1861253, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00031,"[array([[1.5483869, 1.1973537, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00032,"[array([[1.4772365, 1.1024108, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00033,"[array([[1.7019323, 1.1464653, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00034,"[array([[1.8457279, 0.3431164, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00035,"[array([[1.7676071 , 0.04960811, 0.        , 0.        ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00036,"[array([[1.3958176, 1.0072916, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00037,"[array([[0.90182096, 0.82297033, 0.        , 0.        ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00038,"[array([[1.7583985, 1.0356946, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00039,"[array([[0.5496302, 1.0587366, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00040,"[array([[1.4740129, 1.0641478, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00041,"[array([[1.2507061, 0.7162078, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00042,"[array([[1.4041364, 1.143331 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00043,"[array([[0.9679236, 1.0325384, 0.       , 0.       ]], dtype=float32)]","[array([[-1.7784562, -4.022891 ]], dtype=float32)]"
02833__00044,"[array([[0.807833 , 0.1457932, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00045,"[array([[1.3014517, 0.0841732, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00046,"[array([[0.51124096, 0.47561955, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00047,"[array([[0.6248431 , 0.47132075, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00048,"[array([[0.49965203, 0.33627856, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00049,"[array([[0.       , 0.5476078, 0.       , 0.0193622]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00050,"[array([[0.49063957, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00051,"[array([[0.26799548, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00052,"[array([[0.19427098, 0.5060407 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00053,"[array([[0.17276879, 0.3455764 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00054,"[array([[0.5363402, 0.7386031, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00055,"[array([[0.9941581 , 0.67474866, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00056,"[array([[0.74895567, 0.20966685, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00057,"[array([[0.62421197, 0.45608568, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.       , -1.7015493]], dtype=float32)]"
02833__00058,"[array([[1.315864  , 0.77203405, 0.        , 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00059,"[array([[1.8857307, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00060,"[array([[2.1669865, 0.0511924, 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00061,"[array([[2.1395907, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00062,"[array([[1.7543888, 0.5663538, 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00063,"[array([[1.9302611 , 0.33173048, 0.        , 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00064,"[array([[0.8041523, 0.7316405, 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00065,"[array([[1.9781199 , 0.57827544, 0.        , 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00066,"[array([[1.6412619, 1.0806121, 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00067,"[array([[1.526331  , 0.13845813, 0.        , 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00068,"[array([[1.3792415, 0.2623105, 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00069,"[array([[1.8947976 , 0.06634629, 0.        , 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00070,"[array([[1.2429312 , 0.00980973, 0.        , 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00071,"[array([[1.4707911, 0.1676445, 0.       , 0.       ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00072,"[array([[1.2784525 , 0.25645983, 0.        , 0.        ]], dtype=float32)]","[array([[-1.5420531, -2.057616 ]], dtype=float32)]"
02833__00073,"[array([[1.090505 , 2.5930376, 1.304609 , 0.       ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00074,"[array([[1.1216557, 2.2344575, 1.4292991, 0.       ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00075,"[array([[0.9232593, 2.0446348, 1.184243 , 0.       ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00076,"[array([[0.       , 3.2356265, 1.0325936, 0.6104838]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00077,"[array([[0.06848817, 2.7079697 , 1.1839825 , 0.12513553]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00078,"[array([[0.01933444, 2.5393186 , 1.3985282 , 0.20710135]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00079,"[array([[0.22717045, 2.7882938 , 1.213475  , 0.01845768]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00080,"[array([[0.49744487, 2.6904683 , 1.2065344 , 0.        ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00081,"[array([[0.        , 2.3095446 , 1.4154079 , 0.24511728]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00082,"[array([[0.45060003, 2.1512008 , 1.3998817 , 0.        ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00083,"[array([[0.6499205, 2.3730297, 1.4043665, 0.       ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00084,"[array([[0.694423 , 2.8462265, 1.2210582, 0.       ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00085,"[array([[0.5913239, 2.9847734, 1.1752263, 0.       ]], dtype=float32)]","[array([[ 0.      , -9.467451]], dtype=float32)]"
02833__00086,"[array([[0.        , 0.4448303 , 0.        , 0.22262734]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00087,"[array([[0.        , 0.27571285, 0.        , 0.28845182]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00088,"[array([[0.        , 0.        , 0.        , 0.60757256]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00089,"[array([[0.        , 0.19073725, 0.        , 0.10109992]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00090,"[array([[0.        , 0.585816  , 0.        , 0.30472454]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00091,"[array([[0.       , 0.7741024, 0.       , 0.5180581]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00092,"[array([[0.       , 0.4215591, 0.       , 0.3961963]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00093,"[array([[0.        , 0.4503603 , 0.        , 0.09394321]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00094,"[array([[0.        , 0.5844557 , 0.        , 0.03746575]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00095,"[array([[0.4175346, 0.3776238, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00096,"[array([[0.        , 0.76833636, 0.        , 0.2750696 ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00097,"[array([[0.7303099 , 0.46919703, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00098,"[array([[0.        , 0.        , 0.        , 0.66215146]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00099,"[array([[0.62700695, 0.6104728 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.48887002, -2.9987872 ]], dtype=float32)]"
02833__00100,"[array([[0.       , 0.       , 0.       , 0.9250216]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00101,"[array([[0.        , 0.        , 0.        , 0.40855974]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00102,"[array([[0.       , 0.       , 0.       , 0.8167733]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00103,"[array([[0.        , 0.        , 0.        , 0.94017655]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00104,"[array([[0.      , 0.      , 0.      , 0.930281]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00105,"[array([[0.        , 0.6783742 , 0.        , 0.60637814]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00106,"[array([[0.        , 0.39752042, 0.        , 0.5833251 ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00107,"[array([[0.       , 0.4839518, 0.       , 0.8899067]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00108,"[array([[0.        , 1.1544247 , 0.        , 0.61844975]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00109,"[array([[0.        , 0.5872375 , 0.        , 0.25070643]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00110,"[array([[0.        , 0.60986173, 0.        , 0.71191686]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00111,"[array([[0.        , 0.64842117, 0.        , 1.0399615 ]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00112,"[array([[0.       , 1.0822871, 0.       , 0.9661276]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00113,"[array([[0.       , 0.8890098, 0.       , 1.1753109]], dtype=float32)]","[array([[ 1.93875  , -1.7015493]], dtype=float32)]"
02833__00114,"[array([[0.21330218, 1.9522986 , 0.8154545 , 0.        ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00115,"[array([[0.       , 1.7936621, 0.7206764, 0.2413213]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00116,"[array([[0.        , 1.8372204 , 0.14947736, 0.7883436 ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00117,"[array([[0.       , 1.4458903, 0.       , 0.211039 ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00118,"[array([[0.        , 2.2862048 , 1.0377663 , 0.69681907]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00119,"[array([[0.        , 2.1291285 , 0.89598095, 0.47089678]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00120,"[array([[0.3947621, 1.8567314, 0.2485888, 0.       ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00121,"[array([[0.        , 2.2371593 , 1.3315437 , 0.78064907]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00122,"[array([[0.        , 1.1506054 , 0.        , 0.08916231]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00123,"[array([[0.        , 0.81465596, 0.        , 0.24871022]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00124,"[array([[0.       , 1.1646426, 0.       , 0.7868719]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00125,"[array([[0.        , 1.692673  , 0.45757395, 0.5912521 ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00126,"[array([[0.        , 1.5682535 , 0.6322924 , 0.76883405]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00127,"[array([[0.       , 1.4754932, 0.       , 0.95985  ]], dtype=float32)]","[array([[ 1.3259481, -6.09043  ]], dtype=float32)]"
02833__00128,"[array([[0.13865866, 1.3592596 , 0.23177266, 0.        ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00129,"[array([[0.        , 1.7285795 , 0.26649058, 0.48275843]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00130,"[array([[0.        , 1.7467848 , 0.798669  , 0.32381302]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00131,"[array([[0.68287754, 1.9041513 , 1.2480063 , 0.        ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00132,"[array([[0.3470515, 1.0896398, 0.       , 0.       ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00133,"[array([[0.21679462, 1.32872   , 0.        , 0.        ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00134,"[array([[0.8042906, 1.013803 , 0.       , 0.       ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00135,"[array([[0.9191477, 1.5030779, 0.8217511, 0.       ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00136,"[array([[0.53702354, 1.21543   , 0.        , 0.        ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00137,"[array([[0.97510463, 1.2275505 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.80370176, -7.429308  ]], dtype=float32)]"
02833__00143,"[array([[0.7310713 , 0.84616053, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00144,"[array([[0.95253545, 1.177374  , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00145,"[array([[1.007087 , 1.0540974, 0.       , 0.       ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00146,"[array([[0.12123801, 0.7514642 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00147,"[array([[0.47999334, 1.1069498 , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00148,"[array([[0.        , 1.1938614 , 0.        , 0.58210856]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00149,"[array([[1.2730362 , 0.61302555, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00150,"[array([[0.        , 0.7636303 , 0.        , 0.81133014]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00151,"[array([[0.        , 0.40220284, 0.        , 0.72719467]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00152,"[array([[0.       , 0.6150764, 0.       , 1.0011744]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00153,"[array([[0.77303994, 0.16245341, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00154,"[array([[0.        , 0.        , 0.        , 0.36142606]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00155,"[array([[0.394319  , 0.27043664, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00156,"[array([[0.       , 0.5320456, 0.       , 0.6108464]], dtype=float32)]","[array([[ 0.13279036, -2.9994123 ]], dtype=float32)]"
02833__00157,"[array([[0.6508905 , 0.66235775, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00158,"[array([[1.3137113, 0.5549048, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00159,"[array([[1.6836212, 0.5955293, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00160,"[array([[1.2522281, 1.2977301, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00161,"[array([[1.3307511 , 1.4099891 , 0.44737822, 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00162,"[array([[1.3729161 , 0.89555097, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00163,"[array([[1.1805825, 0.9037959, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00164,"[array([[0.558464  , 1.4636673 , 0.52112347, 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00165,"[array([[1.2503434, 1.1933051, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00166,"[array([[1.2152274, 0.8822088, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00167,"[array([[1.3791536 , 0.75596994, 0.        , 0.        ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00168,"[array([[1.4851068, 1.1678312, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00169,"[array([[2.1871407, 1.1719201, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00170,"[array([[1.2112162, 1.3300931, 0.       , 0.       ]], dtype=float32)]","[array([[-0.969375 , -3.6430247]], dtype=float32)]"
02833__00171,"[array([[0.        , 2.5484536 , 1.2057604 , 0.92173326]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00172,"[array([[0.        , 2.061361  , 1.2048668 , 0.00939692]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00173,"[array([[0.       , 3.0523114, 1.1556742, 1.5718739]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00174,"[array([[0.       , 2.8687224, 1.0853038, 1.0927097]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00175,"[array([[0.        , 2.0347028 , 1.3732363 , 0.25004712]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00176,"[array([[0.1878873, 2.391688 , 1.1614742, 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00177,"[array([[0.       , 1.9869659, 1.2774322, 0.6091603]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00178,"[array([[0.        , 2.366786  , 1.239589  , 0.37304878]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00179,"[array([[0.19665672, 2.1672552 , 1.2816427 , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00180,"[array([[0.       , 2.1045787, 1.3648144, 0.5573432]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00181,"[array([[0.        , 2.1717474 , 1.344152  , 0.38090235]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00182,"[array([[0.1957113, 1.9565943, 1.4008422, 0.       ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00183,"[array([[0.18779765, 2.1567006 , 1.284774  , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00184,"[array([[0.09326248, 2.0331788 , 1.4134424 , 0.        ]], dtype=float32)]","[array([[ 1.93875 , -9.467451]], dtype=float32)]"
02833__00185,"[array([[0.       , 1.5015426, 0.6885278, 0.6369372]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00186,"[array([[0.        , 1.5105463 , 0.        , 0.46653888]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00187,"[array([[0.        , 1.3165184 , 0.        , 0.42865524]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
02833__00188,"[array([[0.       , 2.071444 , 1.0486896, 1.1153634]], dtype=float32)]","[array([[ 0.969375, -7.525975]], dtype=float32)]"
