Image ID,Penultimate_Output,GT_Value
01877__00014,"[array([[0.4015563, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.92998016, -3.2898507 ]], dtype=float32)]"
01877__00015,"[array([[0.47552484, 0.6012628 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00016,"[array([[0.64173836, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00017,"[array([[0.       , 0.9493665, 0.       , 0.6981196]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00018,"[array([[0.        , 0.22783256, 0.        , 0.4647909 ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00019,"[array([[0.        , 0.63611066, 0.        , 1.0614403 ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00020,"[array([[0.        , 0.87647915, 0.        , 0.22111866]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00021,"[array([[0.       , 0.8154932, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00022,"[array([[0.        , 0.6353266 , 0.        , 0.31198284]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00023,"[array([[0.        , 1.3467566 , 0.        , 0.58978975]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00024,"[array([[0.8403595, 0.8731814, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00025,"[array([[0.02985497, 0.8685256 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00026,"[array([[0.28251642, 0.78786105, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00027,"[array([[0.        , 0.971745  , 0.        , 0.07171522]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00028,"[array([[0.41501862, 0.11439645, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00029,"[array([[0.4928469 , 0.48080206, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.93875, -5.5845 ]], dtype=float32)]"
01877__00030,"[array([[0.9357503, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00031,"[array([[1.1371231, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00032,"[array([[1.0755606, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00033,"[array([[1.0864087, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00034,"[array([[0.69348156, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00035,"[array([[0.4059838, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00036,"[array([[0.        , 0.05974829, 0.        , 0.19546789]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00037,"[array([[0.38200957, 0.34326625, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00038,"[array([[0.6207741 , 0.41440654, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00039,"[array([[0.63368857, 0.03402114, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00040,"[array([[0.8033269 , 0.01575112, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00041,"[array([[0.8716914 , 0.15142131, 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00042,"[array([[0.22418986, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00043,"[array([[0.34730893, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 0.969375 , -3.6430247]], dtype=float32)]"
01877__00044,"[array([[0.7073136 , 1.4835123 , 0.65512604, 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00045,"[array([[1.7824465 , 0.35976875, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00046,"[array([[1.283086 , 0.8195888, 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00047,"[array([[1.7304537, 1.0411997, 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00048,"[array([[2.3349447 , 0.69763416, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00049,"[array([[1.5701038 , 0.55753446, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00050,"[array([[1.7396046 , 0.76413727, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00051,"[array([[1.4994329, 1.018743 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00052,"[array([[1.6487427, 0.2942289, 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00053,"[array([[1.736485 , 0.6559527, 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00054,"[array([[1.4114882, 0.5871377, 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00055,"[array([[1.6705642, 0.9093481, 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00056,"[array([[1.9598582 , 0.90920275, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00057,"[array([[1.5281223 , 0.43912637, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875, -5.5845 ]], dtype=float32)]"
01877__00058,"[array([[1.2382889, 0.691706 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00059,"[array([[0.81692356, 0.7558405 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00060,"[array([[0.25099605, 1.0318052 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00061,"[array([[0.6702208 , 0.65776974, 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00062,"[array([[0.9697059 , 0.59409523, 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00063,"[array([[0.6971364 , 0.42737567, 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00064,"[array([[0.7775092 , 0.26968658, 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00065,"[array([[0.4779684 , 0.87522614, 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00066,"[array([[1.1412758, 0.4583987, 0.       , 0.       ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00067,"[array([[1.1178453, 0.7035273, 0.       , 0.       ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00068,"[array([[1.4323201, 0.6244507, 0.       , 0.       ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00069,"[array([[0.90135616, 0.6873222 , 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00070,"[array([[0.9047213 , 0.61091065, 0.        , 0.        ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00071,"[array([[1.213094 , 0.9676571, 0.       , 0.       ]], dtype=float32)]","[array([[-1.3070027, -7.0875864]], dtype=float32)]"
01877__00072,"[array([[1.7799819, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00073,"[array([[2.3134167, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00074,"[array([[2.384885, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00075,"[array([[2.0070882, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00076,"[array([[2.442161, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00077,"[array([[2.5290565, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00078,"[array([[2.2512443, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00079,"[array([[2.1360886, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00080,"[array([[1.9736097, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00081,"[array([[2.297728, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00082,"[array([[2.5025573, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00083,"[array([[2.118187, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00084,"[array([[2.4777982, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00085,"[array([[2.225344, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.93875  , -1.7015493]], dtype=float32)]"
01877__00086,"[array([[0.32967734, 0.9485573 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00087,"[array([[0.4861079, 1.2754129, 0.       , 0.       ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00088,"[array([[0.23501961, 1.0027725 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00089,"[array([[0.41797507, 0.9548949 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00090,"[array([[0.49735707, 1.4800483 , 0.66943836, 0.        ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00091,"[array([[0.7204388, 1.2374251, 0.       , 0.       ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00092,"[array([[0.6124377, 1.2094525, 0.       , 0.       ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00093,"[array([[0.05721663, 1.2284961 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00094,"[array([[0.        , 1.2198125 , 0.        , 0.22692871]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00095,"[array([[0.5314452, 1.1085473, 0.       , 0.       ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00096,"[array([[0.52444404, 0.903997  , 0.        , 0.        ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00097,"[array([[0.763155 , 1.1491816, 0.       , 0.       ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00098,"[array([[0.2764163, 1.1924676, 0.       , 0.       ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00099,"[array([[0.36852002, 1.2588762 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.6767042, -7.9477634]], dtype=float32)]"
01877__00100,"[array([[1.048433 , 1.2271335, 0.       , 0.       ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00101,"[array([[1.4735458, 0.7888832, 0.       , 0.       ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00102,"[array([[0.81041175, 0.8490833 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00103,"[array([[0.68513924, 1.3382399 , 0.04923713, 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00104,"[array([[0.5982776, 0.9304592, 0.       , 0.       ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00105,"[array([[1.0216352, 1.2346331, 0.       , 0.       ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00106,"[array([[0.77010524, 0.94476706, 0.        , 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00107,"[array([[1.28044  , 0.9661666, 0.       , 0.       ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00108,"[array([[0.65831643, 0.9627941 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00109,"[array([[0.7993509 , 0.85581917, 0.        , 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00110,"[array([[0.7498452, 0.9306745, 0.       , 0.       ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00111,"[array([[0.62657154, 1.0464453 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00112,"[array([[0.9816436, 0.9634063, 0.       , 0.       ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00113,"[array([[0.7399478 , 0.93865955, 0.        , 0.        ]], dtype=float32)]","[array([[-0.47856972, -6.644778  ]], dtype=float32)]"
01877__00114,"[array([[0.       , 0.       , 0.       , 0.9221934]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00115,"[array([[0.47738707, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00116,"[array([[0.       , 0.8740421, 0.       , 0.6842857]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00117,"[array([[0.        , 0.        , 0.        , 0.87055135]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00118,"[array([[0.        , 0.20825171, 0.        , 1.1115074 ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00119,"[array([[0.        , 0.07265687, 0.        , 0.97199744]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00120,"[array([[0.       , 0.       , 0.       , 0.9253197]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00121,"[array([[0.        , 0.3729012 , 0.        , 0.48611537]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00122,"[array([[0.        , 0.19644606, 0.        , 0.3424307 ]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00123,"[array([[0.        , 0.63732255, 0.        , 0.30558237]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00124,"[array([[0.        , 0.6511683 , 0.        , 0.34218645]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00125,"[array([[0.        , 0.25939345, 0.        , 0.24098268]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00126,"[array([[0.        , 0.        , 0.        , 0.37743956]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00127,"[array([[0.        , 0.04134917, 0.        , 0.37412083]], dtype=float32)]","[array([[ 1.1545788, -4.5228996]], dtype=float32)]"
01877__00128,"[array([[0.703622  , 1.4712436 , 0.58998674, 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00129,"[array([[0.7348871 , 1.3978302 , 0.27066886, 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00130,"[array([[0.04464556, 1.1863142 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00131,"[array([[0.06231089, 1.5717865 , 1.049859  , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00132,"[array([[0.09749503, 1.5592754 , 0.9877211 , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00133,"[array([[0.5329702 , 0.51203036, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00134,"[array([[0.09011234, 0.41153824, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00135,"[array([[1.015502  , 0.48271263, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00136,"[array([[0.54536355, 0.06064022, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00137,"[array([[0.       , 0.3011732, 0.       , 0.1681433]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00138,"[array([[0.32644743, 0.10352337, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00139,"[array([[0.        , 0.        , 0.        , 0.25693256]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00140,"[array([[0.38133824, 0.16326153, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00141,"[array([[1.3339003 , 0.49014294, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00142,"[array([[0.       , 0.8481815, 0.       , 0.1460541]], dtype=float32)]","[array([[ 1.1806878, -5.906824 ]], dtype=float32)]"
01877__00143,"[array([[0.        , 0.9654585 , 0.        , 0.44353175]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00144,"[array([[0.17238854, 0.659102  , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00145,"[array([[0.       , 0.7041128, 0.       , 0.0570699]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00146,"[array([[0.        , 0.97625524, 0.        , 0.23789182]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00147,"[array([[0.       , 1.2318994, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00148,"[array([[0.        , 1.097616  , 0.        , 0.28085348]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00149,"[array([[0.04731874, 0.7746714 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00150,"[array([[0.502645  , 0.44274104, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00151,"[array([[0.49506867, 0.97235817, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00152,"[array([[0.        , 0.92728776, 0.        , 0.3300565 ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00153,"[array([[0.        , 0.9624705 , 0.        , 0.02595159]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00154,"[array([[0.01251514, 0.91376144, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00155,"[array([[0.07838185, 0.830484  , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00156,"[array([[0.       , 0.9993047, 0.       , 0.       ]], dtype=float32)]","[array([[ 1.2226837, -6.6950274]], dtype=float32)]"
01877__00157,"[array([[1.2226032 , 0.22517169, 0.        , 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00158,"[array([[1.5991207 , 0.20681548, 0.        , 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00159,"[array([[1.7220163, 0.750146 , 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00160,"[array([[1.3525057 , 0.54028213, 0.        , 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00161,"[array([[1.3849783 , 0.58642197, 0.        , 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00162,"[array([[1.0716062, 0.6146476, 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00163,"[array([[1.4085871, 0.4068569, 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00164,"[array([[1.3605045, 0.8678216, 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00165,"[array([[1.4648936, 0.6561939, 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00166,"[array([[1.3370746, 1.1459866, 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00167,"[array([[1.0594487, 0.9006226, 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00168,"[array([[1.168105 , 0.5861249, 0.       , 0.       ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00169,"[array([[1.7475722 , 0.93902105, 0.        , 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00170,"[array([[1.0332515 , 0.49331665, 0.        , 0.        ]], dtype=float32)]","[array([[-1.8908706, -5.513518 ]], dtype=float32)]"
01877__00171,"[array([[0.       , 0.       , 0.       , 0.4197372]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00172,"[array([[0.73182744, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00173,"[array([[0.        , 0.        , 0.        , 0.13505574]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00174,"[array([[0.18838961, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00175,"[array([[0.26304734, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00176,"[array([[0.1521536, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00177,"[array([[0.25560206, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00178,"[array([[0.5673747, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00179,"[array([[0.25998795, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00180,"[array([[0.24485402, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00181,"[array([[0.        , 0.        , 0.        , 0.02789563]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00182,"[array([[0.1209137, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00183,"[array([[0.15143134, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00184,"[array([[0.        , 0.        , 0.        , 0.32304645]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00185,"[array([[0.6256444, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[ 1.1555243, -2.0979528]], dtype=float32)]"
01877__00186,"[array([[0.        , 0.00107789, 0.        , 0.        ]], dtype=float32)]","[array([[-1.93875 , -9.467451]], dtype=float32)]"
