Image ID,Penultimate_Output,GT_Value
02091__00037,"[array([[0.       , 0.8400817, 0.       , 0.9754726]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00038,"[array([[0.       , 0.9466218, 0.       , 1.1025045]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00039,"[array([[0.       , 1.525549 , 0.7496544, 0.9176702]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00040,"[array([[0.       , 1.2288636, 0.       , 1.0276895]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00041,"[array([[0.       , 1.1953454, 0.       , 0.9261681]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00042,"[array([[0.       , 0.8453521, 0.       , 1.4192342]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00043,"[array([[0.        , 1.5232416 , 0.7480557 , 0.07197878]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00044,"[array([[0.       , 1.5231749, 0.7565249, 0.4464184]], dtype=float32)]","[array([[ 2.4019222, -4.436055 ]], dtype=float32)]"
02091__00045,"[array([[0.47009045, 2.6718764 , 1.0737354 , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00046,"[array([[0.       , 1.756036 , 1.0091774, 0.0234189]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00047,"[array([[0.        , 2.1614063 , 1.4406571 , 0.68839914]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00048,"[array([[0.49051428, 1.5351648 , 0.767674  , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00049,"[array([[0.        , 1.542853  , 0.28284442, 0.6936942 ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00050,"[array([[0.       , 1.9206915, 1.3404878, 0.3914503]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00051,"[array([[0.       , 2.3226404, 1.2678549, 1.2644752]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00052,"[array([[0.        , 1.4206477 , 0.13843024, 0.2685854 ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00053,"[array([[0.        , 2.144384  , 0.704464  , 0.27983508]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00054,"[array([[0.11668734, 1.8682635 , 0.8161686 , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00055,"[array([[0.12433122, 1.8512056 , 0.8218377 , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00056,"[array([[0.62834513, 2.1685705 , 1.1911075 , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00057,"[array([[0.88965183, 2.8405907 , 1.0250038 , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00058,"[array([[1.2008097, 2.8849235, 1.052397 , 0.       ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00059,"[array([[0.70051354, 2.9167478 , 1.0058849 , 0.        ]], dtype=float32)]","[array([[ 2.2138033, -8.295756 ]], dtype=float32)]"
02091__00060,"[array([[0.       , 0.5403025, 0.       , 1.7159452]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00061,"[array([[0.       , 0.7575668, 0.       , 1.2117851]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00062,"[array([[0.       , 0.6024356, 0.       , 1.5235715]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00063,"[array([[0.        , 0.46644616, 0.        , 1.4239163 ]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00064,"[array([[0.       , 1.0208429, 0.       , 1.1847162]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00065,"[array([[0.       , 0.7094249, 0.       , 1.1028857]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00066,"[array([[0.       , 0.2746005, 0.       , 1.3367286]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00067,"[array([[0.       , 1.0047097, 0.       , 1.1863196]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00068,"[array([[0.       , 1.2209922, 0.       , 1.1365976]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00069,"[array([[0.       , 0.642672 , 0.       , 1.3916805]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00070,"[array([[0.       , 0.6532488, 0.       , 1.6714135]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00072,"[array([[0.        , 0.41862512, 0.        , 2.3108952 ]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00073,"[array([[0.       , 0.8382344, 0.       , 1.8266978]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00074,"[array([[0.        , 0.41881275, 0.        , 1.486752  ]], dtype=float32)]","[array([[ 2.9603345, -3.3583314]], dtype=float32)]"
02091__00075,"[array([[0.05138676, 3.1866906 , 1.0845859 , 0.28874466]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00076,"[array([[0.       , 3.0051658, 1.0942793, 0.2860671]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00077,"[array([[0.8300666, 2.5222368, 1.2299654, 0.       ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00078,"[array([[1.3031168 , 3.1125326 , 0.96460533, 0.        ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00079,"[array([[0.48581135, 2.3281057 , 1.1666968 , 0.        ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00080,"[array([[0.8045319, 2.925839 , 1.1157817, 0.       ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00081,"[array([[1.2285913, 3.36385  , 0.962466 , 0.       ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00082,"[array([[0.        , 3.1967874 , 1.0166309 , 0.32956877]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00084,"[array([[0.37106752, 3.1064434 , 1.0500336 , 0.        ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00085,"[array([[0.5685128, 3.07903  , 1.0725064, 0.       ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00086,"[array([[0.34659612, 2.2590551 , 1.386167  , 0.        ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00087,"[array([[0.6134681, 2.4359097, 1.3612639, 0.       ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00088,"[array([[0.54615253, 2.4008086 , 1.3947439 , 0.        ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00089,"[array([[0.5096482, 2.319388 , 1.2813292, 0.       ]], dtype=float32)]","[array([[ -1.2371067, -10.585012 ]], dtype=float32)]"
02091__00094,"[array([[0.21703275, 1.5802277 , 0.6440433 , 0.        ]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00095,"[array([[0.        , 2.0734174 , 0.7530292 , 0.89118797]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00096,"[array([[0.       , 1.963407 , 1.3135536, 1.0593876]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00097,"[array([[0.       , 2.3234906, 1.333748 , 1.0468953]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00098,"[array([[0.       , 1.9735725, 1.331575 , 1.1508465]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00099,"[array([[0.       , 2.1861093, 1.4532826, 1.3355621]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00100,"[array([[0.09360839, 1.9024488 , 1.426018  , 0.        ]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00101,"[array([[0.        , 1.6069041 , 0.91001767, 1.4751726 ]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00102,"[array([[0.       , 2.197178 , 1.4015074, 1.2133497]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00103,"[array([[0.        , 1.4223982 , 0.33082557, 0.97191346]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00104,"[array([[0.       , 1.6787084, 1.2422328, 1.3468158]], dtype=float32)]","[array([[ 2.060475, -8.158518]], dtype=float32)]"
02091__00105,"[array([[0.55912954, 1.2615601 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00106,"[array([[0.       , 1.3812115, 0.       , 0.       ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00107,"[array([[0.46293974, 1.2684968 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00108,"[array([[0.       , 0.9478192, 0.       , 0.9396267]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00109,"[array([[0.44326442, 1.8132741 , 1.3008833 , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00110,"[array([[0.        , 1.8002578 , 0.8030213 , 0.09065098]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00112,"[array([[0.2316884 , 1.6004243 , 0.92876935, 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00113,"[array([[0.19607948, 1.6511673 , 0.9021262 , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00114,"[array([[0.94494754, 1.0326262 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00115,"[array([[0.24884002, 0.6966396 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00116,"[array([[0.47222388, 1.1570256 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00117,"[array([[0.23208044, 0.9606779 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00118,"[array([[0.5909027, 0.9480287, 0.       , 0.       ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00119,"[array([[0.39911926, 0.4024235 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.04545369, -3.285781  ]], dtype=float32)]"
02091__00120,"[array([[0.7407537, 3.456181 , 0.7972483, 0.       ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00121,"[array([[0.9599095 , 3.4927616 , 0.76167303, 0.        ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00122,"[array([[0.72951096, 3.7315316 , 0.7233961 , 0.        ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00123,"[array([[0.9197776, 3.6980257, 0.6778372, 0.       ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00124,"[array([[0.19019051, 3.6001108 , 0.67691535, 0.14025071]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00126,"[array([[0.6118944, 3.4269004, 0.8245009, 0.       ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00127,"[array([[0.51805025, 3.2391014 , 0.8538908 , 0.        ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00128,"[array([[1.0344701, 3.1050084, 1.1633517, 0.       ]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00129,"[array([[0.       , 3.447227 , 1.012341 , 1.4034333]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00132,"[array([[0.       , 2.470601 , 1.312936 , 1.2459185]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00134,"[array([[0.        , 2.1950765 , 1.4227996 , 0.98634636]], dtype=float32)]","[array([[  1.4752239, -10.054551 ]], dtype=float32)]"
02091__00135,"[array([[0.41221887, 0.28352332, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00136,"[array([[0.5217063 , 0.14837801, 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00137,"[array([[0.26925886, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00138,"[array([[0.        , 0.56613684, 0.        , 0.1046315 ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00139,"[array([[0.        , 0.6846311 , 0.        , 0.74933845]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00140,"[array([[0.26489496, 1.2134588 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00141,"[array([[0.        , 0.67644274, 0.        , 0.85687476]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00142,"[array([[0.00393616, 0.6679013 , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00143,"[array([[0.        , 1.4580263 , 0.14041221, 0.64120984]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00144,"[array([[0.        , 1.1734462 , 0.        , 0.31349772]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00145,"[array([[0.        , 0.36549485, 0.        , 0.82453865]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00146,"[array([[0.       , 1.2574652, 0.       , 1.1183627]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00147,"[array([[0.        , 0.4299035 , 0.        , 0.07359505]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00148,"[array([[0.        , 0.46263492, 0.        , 0.5631597 ]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00149,"[array([[0.       , 0.7248643, 0.       , 1.0497558]], dtype=float32)]","[array([[ 1.0635  , -1.427988]], dtype=float32)]"
02091__00152,"[array([[1.1180978, 2.317332 , 1.3626133, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00153,"[array([[0.85968333, 2.5288968 , 1.2220149 , 0.        ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00154,"[array([[1.2609756, 2.5316067, 1.3116103, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00155,"[array([[0.6116249, 2.5637364, 1.2381952, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00156,"[array([[1.1727818, 2.7824101, 1.1409837, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00157,"[array([[1.108156 , 2.0935407, 1.3326186, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00158,"[array([[0.8933893, 2.7192144, 1.0916294, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00160,"[array([[1.4287606, 2.0064242, 1.3562516, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00161,"[array([[0.6906405, 1.5378004, 0.8202354, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00162,"[array([[1.0308918, 1.4425112, 0.5229567, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00163,"[array([[0.6308437, 1.7768509, 1.1238824, 0.       ]], dtype=float32)]","[array([[ 1.1590116, -7.434848 ]], dtype=float32)]"
02091__00164,"[array([[0.        , 2.812285  , 1.0328474 , 0.97875905]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00165,"[array([[0.       , 2.3346243, 1.2015619, 0.6652533]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00166,"[array([[0.        , 3.1211476 , 0.95931244, 0.9737214 ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00167,"[array([[0.        , 2.3450828 , 1.3036127 , 0.15173256]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00168,"[array([[0.7751756, 2.4463124, 1.2960224, 0.       ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00169,"[array([[0.55000633, 2.8025625 , 1.030826  , 0.        ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00170,"[array([[0.49172407, 2.9356751 , 0.9870882 , 0.        ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00171,"[array([[0.50271297, 2.5172546 , 1.2458498 , 0.        ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00172,"[array([[0.       , 2.7861824, 1.1172944, 1.5000267]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00173,"[array([[0.47291118, 2.5606167 , 1.2099459 , 0.        ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00174,"[array([[0.56297874, 2.5466423 , 1.1617836 , 0.        ]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00175,"[array([[0.09396099, 2.6857352 , 1.1928033 , 0.10540116]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00176,"[array([[0.        , 2.9166508 , 1.1833961 , 0.60416234]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00177,"[array([[0.       , 2.6771688, 1.2809963, 0.7043994]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00178,"[array([[0.       , 1.7089463, 0.5720005, 0.7693903]], dtype=float32)]","[array([[ 0.78245497, -8.5200815 ]], dtype=float32)]"
02091__00179,"[array([[0.40522802, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00180,"[array([[0.13610889, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00181,"[array([[0.3960272, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00182,"[array([[0.7262514, 0.0525738, 0.       , 0.       ]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00186,"[array([[0.       , 3.9416409, 0.7440548, 1.499652 ]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00187,"[array([[0.       , 3.3363233, 0.9421282, 1.164175 ]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00188,"[array([[0.       , 2.861681 , 1.0144448, 0.6760397]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00189,"[array([[0.        , 3.07264   , 0.99588656, 1.0367168 ]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00190,"[array([[0.       , 4.0011244, 0.6505632, 1.1254667]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00191,"[array([[0.       , 3.7472878, 0.7090603, 1.0885098]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00192,"[array([[0.       , 4.029112 , 0.7425029, 1.6178907]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00193,"[array([[0.        , 3.6651268 , 0.83739465, 0.94605887]], dtype=float32)]","[array([[  3.3641067, -10.585012 ]], dtype=float32)]"
02091__00194,"[array([[0.        , 1.8235183 , 1.3169641 , 0.09856027]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00195,"[array([[0.        , 1.7908125 , 1.1968603 , 0.74740845]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00196,"[array([[0.5051327, 1.7223561, 1.3465099, 0.       ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00197,"[array([[0.       , 2.2346315, 1.1634039, 0.8272414]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
02091__00198,"[array([[0.25630468, 2.2451334 , 1.1628898 , 0.        ]], dtype=float32)]","[array([[-0.08680333, -8.295756  ]], dtype=float32)]"
