Image ID,Penultimate_Output,GT_Value
01326__00047,"[array([[0.       , 0.8001886, 0.       , 1.7746505]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00048,"[array([[0.       , 0.5636412, 0.       , 1.6093224]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00049,"[array([[0.       , 0.9243171, 0.       , 2.260038 ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00050,"[array([[0.       , 1.1146557, 0.       , 1.2099184]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00051,"[array([[0.      , 1.210114, 0.      , 1.418054]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00052,"[array([[0.       , 1.267323 , 0.       , 1.7471565]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00053,"[array([[0.       , 1.1263752, 0.       , 1.913323 ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00054,"[array([[0.       , 1.0914443, 0.       , 1.7419926]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00055,"[array([[0.       , 1.7481083, 0.       , 2.7326145]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00056,"[array([[0.       , 1.2425269, 0.       , 1.6929046]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00057,"[array([[0.       , 1.636227 , 0.       , 2.1635075]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00058,"[array([[0.       , 1.2668642, 0.       , 1.9785454]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00059,"[array([[0.        , 1.714237  , 0.22248185, 1.6829703 ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00060,"[array([[0.      , 1.775878, 0.      , 2.073738]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00061,"[array([[0.       , 1.5487556, 0.       , 1.5321366]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00062,"[array([[0.       , 1.3129704, 0.       , 2.159043 ]], dtype=float32)]","[array([[ 1.6839163, -4.8267436]], dtype=float32)]"
01326__00063,"[array([[0.       , 0.7958391, 0.       , 1.9843271]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00064,"[array([[0.        , 0.95780164, 0.        , 1.5055524 ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00065,"[array([[0.       , 1.1799233, 0.       , 1.7926126]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00066,"[array([[0.       , 1.1027949, 0.       , 1.9122814]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00067,"[array([[0.       , 1.3052218, 0.       , 1.4064478]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00068,"[array([[0.       , 1.4428153, 0.       , 2.0237782]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00069,"[array([[0.       , 1.0533357, 0.       , 1.2352384]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00070,"[array([[0.       , 1.1098574, 0.       , 1.3425449]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00071,"[array([[0.        , 0.87048316, 0.        , 2.484112  ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00072,"[array([[0.       , 1.0980006, 0.       , 2.0965593]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00073,"[array([[0.       , 1.0689328, 0.       , 2.038447 ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00074,"[array([[0.       , 1.2449725, 0.       , 1.0712435]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00075,"[array([[0.        , 0.72372013, 0.        , 1.2478657 ]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00076,"[array([[0.       , 1.544364 , 0.       , 1.3728296]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00077,"[array([[0.       , 0.8328636, 0.       , 0.9809674]], dtype=float32)]","[array([[ 1.7148993, -4.6958933]], dtype=float32)]"
01326__00079,"[array([[0.5561115, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00080,"[array([[1.3320284, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00081,"[array([[1.4819903, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00082,"[array([[1.6617991, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00083,"[array([[1.371432, 0.      , 0.      , 0.      ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00084,"[array([[1.3212599, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00085,"[array([[1.3624941, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00086,"[array([[0.8613002, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00087,"[array([[1.5322986, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00088,"[array([[1.1215556, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00089,"[array([[0.7638281, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00090,"[array([[1.7761922, 0.       , 0.       , 0.       ]], dtype=float32)]","[array([[-1.237   , -1.426988]], dtype=float32)]"
01326__00091,"[array([[0.        , 1.5589738 , 0.14757669, 1.596405  ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00092,"[array([[0.        , 1.4409353 , 0.08587301, 1.1612189 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00093,"[array([[0.       , 1.2042707, 0.       , 1.4395139]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00094,"[array([[0.        , 1.6275259 , 0.27160943, 1.7048373 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00095,"[array([[0.       , 1.5244511, 0.2552867, 1.3149151]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00096,"[array([[0.       , 1.2587706, 0.       , 1.1779379]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00097,"[array([[0.       , 1.2301636, 0.       , 1.6634855]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00098,"[array([[0.       , 1.2863584, 0.       , 1.5526783]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00099,"[array([[0.       , 1.3366648, 0.       , 1.2759992]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00100,"[array([[0.       , 1.4244423, 0.       , 0.988992 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00101,"[array([[0.       , 1.2834481, 0.       , 1.3921888]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00102,"[array([[0.       , 1.8673798, 0.8242219, 0.976813 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00103,"[array([[0.       , 1.4844352, 0.       , 1.3282704]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00104,"[array([[0.        , 1.6415882 , 0.37763637, 1.3574907 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00105,"[array([[0.       , 1.6931193, 0.1619091, 1.7913162]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00106,"[array([[0.02660377, 1.9501703 , 1.1004186 , 0.07945007]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00107,"[array([[0.        , 1.378058  , 0.01714694, 1.2196183 ]], dtype=float32)]","[array([[ 1.064 , -6.0055]], dtype=float32)]"
01326__00108,"[array([[0.      , 0.      , 0.      , 2.358164]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00109,"[array([[0.       , 0.       , 0.       , 2.5495281]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00110,"[array([[0.      , 0.      , 0.      , 1.416466]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00111,"[array([[0.      , 0.      , 0.      , 1.817879]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00112,"[array([[0.       , 0.       , 0.       , 1.4241493]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00113,"[array([[0.       , 0.       , 0.       , 1.8810573]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00114,"[array([[0.       , 0.       , 0.       , 2.4842505]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00115,"[array([[0.       , 0.       , 0.       , 2.8734202]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00116,"[array([[0.      , 0.      , 0.      , 2.847602]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00117,"[array([[0.       , 0.       , 0.       , 2.7778933]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00118,"[array([[0.      , 0.      , 0.      , 1.706013]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00119,"[array([[0.      , 0.      , 0.      , 2.300707]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00120,"[array([[0.       , 0.       , 0.       , 1.6046058]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00121,"[array([[0.       , 0.       , 0.       , 1.4120219]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00122,"[array([[0.       , 0.       , 0.       , 2.2856205]], dtype=float32)]","[array([[ 3.365   , -1.426988]], dtype=float32)]"
01326__00123,"[array([[0.        , 0.33849823, 0.        , 1.6812679 ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00124,"[array([[0.       , 0.0984658, 0.       , 1.3528103]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00125,"[array([[0.      , 0.      , 0.      , 0.818952]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00126,"[array([[0.        , 0.24508572, 0.        , 0.97573364]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00127,"[array([[0.       , 0.       , 0.       , 1.4209607]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00128,"[array([[0.3926949, 2.3708534, 1.3841271, 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00129,"[array([[1.2104479, 3.1230426, 1.2358477, 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00130,"[array([[1.17055  , 2.2288253, 1.2661031, 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00131,"[array([[0.5071052 , 1.677465  , 0.91649175, 0.        ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00132,"[array([[0.8787547, 2.3024278, 1.426062 , 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00133,"[array([[0.9476008, 1.9838747, 0.9785986, 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00134,"[array([[0.4942971, 1.9882042, 0.9432152, 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00135,"[array([[0.        , 1.5261936 , 0.46203643, 0.63961655]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00136,"[array([[0.8090034, 2.0428288, 1.4337492, 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00137,"[array([[1.0634438, 2.3742032, 1.4370223, 0.       ]], dtype=float32)]","[array([[ -1.237   , -10.584012]], dtype=float32)]"
01326__00138,"[array([[0.       , 1.3905429, 0.       , 0.7790751]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00139,"[array([[0.        , 0.8398223 , 0.        , 0.58746415]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00140,"[array([[0.        , 0.95487237, 0.        , 0.69200826]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00141,"[array([[0.        , 1.6086496 , 0.15816355, 0.6323708 ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00142,"[array([[0.32689464, 0.92316234, 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00143,"[array([[0.13190086, 0.8965084 , 0.        , 0.        ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00144,"[array([[0.        , 1.724396  , 0.65626067, 1.3369242 ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00145,"[array([[0.        , 1.5835046 , 0.03780091, 2.4099216 ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00146,"[array([[0.       , 1.798302 , 0.8194029, 2.6030195]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00147,"[array([[0.       , 2.099987 , 1.1397159, 2.847738 ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00150,"[array([[0.        , 1.885141  , 0.46928453, 3.0331523 ]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00151,"[array([[0.       , 1.3948199, 0.       , 2.6431417]], dtype=float32)]","[array([[ 3.365 , -6.0055]], dtype=float32)]"
01326__00152,"[array([[0.        , 1.6413685 , 0.54570466, 0.23134488]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00153,"[array([[0.        , 1.751149  , 0.27174342, 0.36992565]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00154,"[array([[0.3982855, 1.2789377, 0.       , 0.       ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00155,"[array([[0.        , 1.9639332 , 0.60955834, 0.3163976 ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00156,"[array([[0.        , 1.4750286 , 0.34084105, 0.99911326]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00157,"[array([[0.549504 , 1.3148308, 0.       , 0.       ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00158,"[array([[0.58298755, 1.3893127 , 0.27381897, 0.        ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00159,"[array([[0.21721153, 1.108818  , 0.        , 0.        ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00160,"[array([[0.        , 0.92453283, 0.        , 0.06070706]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00161,"[array([[0.        , 1.1189382 , 0.        , 0.10208866]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00162,"[array([[0.17510594, 1.0889547 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00163,"[array([[0.       , 1.9577627, 0.312016 , 0.6458233]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00164,"[array([[0.16322263, 1.3900939 , 0.21799028, 0.        ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00165,"[array([[0.        , 1.3688904 , 0.08642697, 0.357656  ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00166,"[array([[0.4043463 , 1.4243457 , 0.39100927, 0.        ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00167,"[array([[0.14805938, 1.4057384 , 0.2869134 , 0.        ]], dtype=float32)]","[array([[-0.24804597, -7.0808992 ]], dtype=float32)]"
01326__00168,"[array([[0.       , 0.7392184, 0.       , 1.7330562]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00169,"[array([[0.        , 0.50215185, 0.        , 1.349927  ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00170,"[array([[0.       , 0.7388671, 0.       , 1.6898715]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00171,"[array([[0.       , 0.5903833, 0.       , 0.8948903]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00172,"[array([[0.16206788, 0.        , 0.        , 0.        ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00173,"[array([[0.       , 0.5169802, 0.       , 0.730255 ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00174,"[array([[0.        , 0.97583324, 0.        , 1.0861539 ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00175,"[array([[0.        , 0.97717243, 0.        , 1.4402982 ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00176,"[array([[0.        , 0.41329706, 0.        , 0.9081395 ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00177,"[array([[0.        , 0.07051694, 0.        , 1.7064182 ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00178,"[array([[0.        , 0.79574704, 0.        , 1.4478846 ]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00179,"[array([[0.       , 0.9903794, 0.       , 1.6382648]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00180,"[array([[0.       , 0.3066237, 0.       , 1.2375104]], dtype=float32)]","[array([[ 1.2637262, -4.5108924]], dtype=float32)]"
01326__00181,"[array([[0.       , 0.9164875, 0.       , 0.4611596]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00182,"[array([[0.        , 1.64418   , 0.80293334, 0.64453363]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00183,"[array([[0.        , 1.5102898 , 0.18108213, 0.30571154]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00184,"[array([[0.55770546, 1.5997924 , 0.8006654 , 0.        ]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00185,"[array([[0.        , 2.1377122 , 1.3031883 , 0.16355184]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00186,"[array([[0.        , 1.905129  , 0.9733914 , 0.70391566]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00187,"[array([[0.        , 1.9616009 , 0.91974425, 1.1365833 ]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00188,"[array([[0.06922488, 1.5999899 , 0.5563282 , 0.        ]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00189,"[array([[0.10717903, 1.3638929 , 0.        , 0.        ]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
01326__00190,"[array([[0.6476656 , 1.5177385 , 0.37585503, 0.        ]], dtype=float32)]","[array([[-0.37773487, -7.348909  ]], dtype=float32)]"
